ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
15867	"ENSDARG00000016058"	"fibpa"	chr14	-	30715107	30715459	30715107	30715166	30715361	30715459
15868	"ENSDARG00000016058"	"fibpa"	chr14	-	30715281	30715630	30715281	30715308	30715543	30715630
15869	"ENSDARG00000016058"	"fibpa"	chr14	-	30715281	30715630	30715281	30715459	30715543	30715630
15870	"ENSDARG00000077169"	"si:ch211-153b23.4"	chr14	-	11451473	11451702	11451473	11451510	11451589	11451702
15871	"ENSDARG00000019353"	"sparc"	chr14	-	25941216	25941598	25941216	25941365	25941455	25941598
15872	"ENSDARG00000019353"	"sparc"	chr14	-	25941216	25941598	25941216	25941365	25941512	25941598
15873	"ENSDARG00000019353"	"sparc"	chr14	-	25944391	25944859	25944391	25944512	25944738	25944859
15874	"ENSDARG00000019353"	"sparc"	chr14	-	25949663	25949951	25949663	25949713	25949877	25949951
15875	"ENSDARG00000043359"	"rmnd5b"	chr14	+	49233312	49233659	49233312	49233456	49233558	49233659
15876	"ENSDARG00000043359"	"rmnd5b"	chr14	+	49233312	49233659	49233312	49233456	49233561	49233659
15877	"ENSDARG00000056601"	"plekha3"	chr11	-	29764549	29764892	29764549	29764666	29764780	29764892
15878	"ENSDARG00000056601"	"plekha3"	chr11	-	29764549	29764892	29764549	29764666	29764798	29764892
15879	"ENSDARG00000057026"	"ran"	chr14	+	21685536	21685759	21685536	21685643	21685708	21685759
15880	"ENSDARG00000010519"	"per3"	chr11	+	39985099	39985357	39985099	39985125	39985217	39985357
15881	"ENSDARG00000040478"	"lrp2bp"	chr14	+	3951214	3951564	3951214	3951324	3951450	3951564
15882	"ENSDARG00000060678"	"ndst2b"	chr12	+	35328098	35328583	35328098	35328222	35328539	35328583
15883	"ENSDARG00000041619"	"rack1"	chr14	+	6953282	6953669	6953282	6953354	6953571	6953669
15884	"ENSDARG00000041619"	"rack1"	chr14	+	6953282	6953765	6953282	6953353	6953571	6953765
15885	"ENSDARG00000069142"	"aars1"	chr18	-	18639296	18639569	18639296	18639410	18639500	18639569
15886	"ENSDARG00000069142"	"aars1"	chr18	-	18656979	18657368	18656979	18657059	18657200	18657368
15887	"ENSDARG00000069142"	"aars1"	chr18	-	18657195	18657631	18657195	18657351	18657522	18657631
15888	"ENSDARG00000069142"	"aars1"	chr18	-	18657195	18657631	18657195	18657368	18657522	18657631
15889	"ENSDARG00000069142"	"aars1"	chr18	-	18658836	18659192	18658836	18658982	18659049	18659192
15890	"ENSDARG00000088315"	"si:ch211-103f14.3"	chr10	-	29094179	29094671	29094179	29094200	29094295	29094671
15891	"ENSDARG00000088315"	"si:ch211-103f14.3"	chr10	-	29094276	29094671	29094276	29094392	29094573	29094671
15892	"ENSDARG00000088315"	"si:ch211-103f14.3"	chr10	-	29095919	29096314	29095919	29095957	29096233	29096314
15893	"ENSDARG00000088315"	"si:ch211-103f14.3"	chr10	-	29098891	29099307	29098891	29098961	29099122	29099307
15894	"ENSDARG00000105142"	"tcirg1b"	chr14	-	16795951	16796271	16795951	16796042	16796180	16796271
15895	"ENSDARG00000022689"	"itgb1b.2"	chr2	-	43642450	43642900	43642450	43642615	43642697	43642900
15896	"ENSDARG00000022689"	"itgb1b.2"	chr2	-	43652357	43652746	43652357	43652562	43652664	43652746
15897	"ENSDARG00000075618"	"slc36a1"	chr14	+	26008889	26009275	26008889	26009023	26009108	26009275
15898	"ENSDARG00000024771"	"slc24a5"	chr18	+	5217426	5217718	5217426	5217528	5217617	5217718
15899	"ENSDARG00000078995"	"tex11"	chr14	+	33063841	33064235	33063841	33063977	33064085	33064235
15900	"ENSDARG00000069280"	"tsen15"	chr2	+	9946120	9946539	9946120	9946346	9946437	9946539
15901	"ENSDARG00000071868"	"znf711"	chr14	-	12002693	12003022	12002693	12002747	12002863	12003022
15902	"ENSDARG00000098433"	"utp6"	chr6	-	18526401	18526766	18526401	18526581	18526694	18526766
15903	"ENSDARG00000098433"	"utp6"	chr6	-	18529080	18529475	18529080	18529172	18529299	18529475
15904	"ENSDARG00000098433"	"utp6"	chr6	-	18530685	18531121	18530685	18530778	18530896	18531121
15905	"ENSDARG00000098433"	"utp6"	chr6	-	18530896	18531121	18530896	18530938	18531022	18531121
15906	"ENSDARG00000105341"	"si:dkey-9l20.3"	chr23	+	3542452	3542903	3542452	3542719	3542807	3542903
15907	"ENSDARG00000105341"	"si:dkey-9l20.3"	chr23	+	3636609	3636993	3636609	3636711	3636812	3636993
15908	"ENSDARG00000105341"	"si:dkey-9l20.3"	chr23	+	3636609	3636993	3636609	3636711	3636895	3636993
15909	"ENSDARG00000105341"	"si:dkey-9l20.3"	chr23	+	3640949	3641439	3640949	3641037	3641174	3641439
15910	"ENSDARG00000036189"	"spata4"	chr14	-	36397038	36397406	36397038	36397157	36397278	36397406
15911	"ENSDARG00000097938"	"asb5a"	chr14	-	36406476	36406920	36406476	36406607	36406840	36406920
15912	"ENSDARG00000059843"	"fam135a"	chr13	+	39201634	39202025	39201634	39201723	39201851	39202025
15913	"ENSDARG00000059843"	"fam135a"	chr13	+	39220578	39220926	39220578	39220738	39220834	39220926
15914	"ENSDARG00000059843"	"fam135a"	chr13	+	39220578	39220926	39220578	39220745	39220834	39220926
15915	"ENSDARG00000059843"	"fam135a"	chr13	+	39223809	39224111	39223809	39223904	39224000	39224111
15916	"ENSDARG00000098140"	"ankrd13d"	chr14	+	21783399	21783816	21783399	21783483	21783573	21783816
15917	"ENSDARG00000098140"	"ankrd13d"	chr14	+	21793087	21793408	21793087	21793133	21793270	21793408
15918	"ENSDARG00000098140"	"ankrd13d"	chr14	+	21797614	21797862	21797614	21797681	21797786	21797862
15919	"ENSDARG00000040881"	"hnrnph1"	chr14	+	7007750	7008021	7007750	7007834	7007918	7008021
15920	"ENSDARG00000052855"	"ctso"	chr14	-	36761384	36761719	36761384	36761477	36761579	36761719
15921	"ENSDARG00000071429"	"tdo2a"	chr14	+	36745080	36745331	36745080	36745208	36745269	36745331
15922	"ENSDARG00000071429"	"tdo2a"	chr14	+	36745269	36745621	36745269	36745331	36745434	36745621
15923	"ENSDARG00000071429"	"tdo2a"	chr14	+	36747682	36747980	36747682	36747790	36747878	36747980
15924	"ENSDARG00000071429"	"tdo2a"	chr14	+	36747682	36747980	36747682	36747790	36747888	36747980
15925	"ENSDARG00000071429"	"tdo2a"	chr14	+	36747888	36748121	36747888	36747980	36748063	36748121
15926	"ENSDARG00000071429"	"tdo2a"	chr14	+	36747888	36748121	36747888	36747990	36748063	36748121
15927	"ENSDARG00000071429"	"tdo2a"	chr14	+	36749926	36750327	36749926	36749966	36750140	36750327
15928	"ENSDARG00000042927"	"mapre1a"	chr8	+	23381891	23382694	23381891	23382353	23382525	23382694
15929	"ENSDARG00000042927"	"mapre1a"	chr8	+	23388097	23388391	23388097	23388253	23388339	23388391
15930	"ENSDARG00000100366"	"si:dkey-102m7.3"	chr14	+	14836631	14837034	14836631	14836698	14836985	14837034
15931	"ENSDARG00000100366"	"si:dkey-102m7.3"	chr14	+	14836718	14837034	14836718	14836895	14836985	14837034
15932	"ENSDARG00000100366"	"si:dkey-102m7.3"	chr14	+	14837335	14837517	14837335	14837389	14837469	14837517
15933	"ENSDARG00000100366"	"si:dkey-102m7.3"	chr14	+	14837335	14837744	14837335	14837517	14837669	14837744
15934	"ENSDARG00000100366"	"si:dkey-102m7.3"	chr14	+	14837335	14837744	14837335	14837389	14837688	14837744
15935	"ENSDARG00000100366"	"si:dkey-102m7.3"	chr14	+	14837688	14838114	14837688	14837744	14837970	14838114
15936	"ENSDARG00000098783"	"polr2b"	chr14	-	52392158	52392496	52392158	52392313	52392394	52392496
15937	"ENSDARG00000092970"	"tmsb2"	chr14	+	34487426	34487826	34487426	34487531	34487740	34487826
15938	"ENSDARG00000078685"	"rufy1"	chr14	-	7033390	7033648	7033390	7033452	7033528	7033648
15939	"ENSDARG00000008637"	"mttp"	chr1	-	12114827	12115226	12114827	12115019	12115104	12115226
15940	"ENSDARG00000008637"	"mttp"	chr1	-	12121016	12121402	12121016	12121174	12121255	12121402
15941	"ENSDARG00000104217"	"gpc2"	chr14	+	110804	111149	110804	110939	111012	111149
15942	"ENSDARG00000104217"	"gpc2"	chr14	+	111018	111456	111018	111149	111283	111456
15943	"ENSDARG00000079751"	"megf8"	chr16	-	26394069	26394425	26394069	26394205	26394279	26394425
15944	"ENSDARG00000079751"	"megf8"	chr16	-	26398009	26398333	26398009	26398134	26398222	26398333
15945	"ENSDARG00000079751"	"megf8"	chr16	-	26399480	26399798	26399480	26399613	26399717	26399798
15946	"ENSDARG00000079751"	"megf8"	chr16	-	26408530	26409008	26408530	26408649	26408768	26409008
15947	"ENSDARG00000079751"	"megf8"	chr16	-	26410483	26410917	26410483	26410687	26410771	26410917
15948	"ENSDARG00000102111"	"zbtb49"	chr14	-	27543	27899	27543	27705	27817	27899
15949	"ENSDARG00000102111"	"zbtb49"	chr14	-	27543	27899	27543	27705	27824	27899
15950	"ENSDARG00000102111"	"zbtb49"	chr14	-	27817	28079	27817	27899	28005	28079
15951	"ENSDARG00000102111"	"zbtb49"	chr14	-	27817	28079	27817	27907	28005	28079
15952	"ENSDARG00000102111"	"zbtb49"	chr14	-	27817	28275	27817	28079	28228	28275
15953	"ENSDARG00000041332"	"tmem33"	chr14	+	46342881	46343857	46342881	46343106	46343777	46343857
15954	"ENSDARG00000089055"	"ube2ka"	chr14	-	687118	687305	687118	687201	687281	687305
15955	"ENSDARG00000079463"	"man2b2"	chr7	-	19512438	19512901	19512438	19512551	19512752	19512901
15956	"ENSDARG00000017490"	"cel.1"	chr21	+	11405607	11405908	11405607	11405715	11405850	11405908
15957	"ENSDARG00000017490"	"cel.1"	chr21	+	11405850	11406118	11405850	11405908	11406003	11406118
15958	"ENSDARG00000089505"	"bod1l1"	chr14	-	222903	223308	222903	223008	223234	223308
15959	"ENSDARG00000089505"	"bod1l1"	chr14	-	223234	223497	223234	223317	223412	223497
15960	"ENSDARG00000089505"	"bod1l1"	chr14	-	223234	223497	223234	223317	223418	223497
15961	"ENSDARG00000089505"	"bod1l1"	chr14	-	223234	223497	223234	223317	223422	223497
15962	"ENSDARG00000089505"	"bod1l1"	chr14	-	223418	223754	223418	223502	223705	223754
15963	"ENSDARG00000089505"	"bod1l1"	chr14	-	223412	223757	223412	223497	223705	223757
15964	"ENSDARG00000089505"	"bod1l1"	chr14	-	234550	234898	234550	234647	234762	234898
15965	"ENSDARG00000001447"	"mier1b"	chr2	-	5822999	5823274	5822999	5823094	5823176	5823274
15966	"ENSDARG00000117200"	"BX119314.2"	chr14	+	14994733	14995007	14994733	14994781	14994891	14995007
15967	"ENSDARG00000076920"	NA	chr8	+	24317246	24317680	24317246	24317385	24317473	24317680
15968	"ENSDARG00000059150"	"tmem107"	chr14	-	249211	249539	249211	249294	249471	249539
15969	"ENSDARG00000087897"	"macroh2a2"	chr13	-	7757966	7758244	7757966	7758025	7758144	7758244
15970	"ENSDARG00000087897"	"macroh2a2"	chr13	-	7757966	7758244	7757966	7758046	7758144	7758244
15971	"ENSDARG00000087897"	"macroh2a2"	chr13	-	7759371	7759761	7759371	7759486	7759572	7759761
15972	"ENSDARG00000087897"	"macroh2a2"	chr13	-	7763794	7764275	7763794	7763865	7763958	7764275
15973	"ENSDARG00000087897"	"macroh2a2"	chr13	-	7763958	7764275	7763958	7764140	7764237	7764275
15974	"ENSDARG00000087897"	"macroh2a2"	chr13	-	7763958	7764275	7763958	7764140	7764252	7764275
15975	"ENSDARG00000117541"	"FP236197.1"	chr1	-	13601329	13601824	13601329	13601533	13601658	13601824
15976	"ENSDARG00000053956"	"sptbn2"	chr5	+	37680379	37680643	37680379	37680471	37680563	37680643
15977	"ENSDARG00000053956"	"sptbn2"	chr5	+	37699097	37699574	37699097	37699228	37699309	37699574
15978	"ENSDARG00000053956"	"sptbn2"	chr5	+	37702864	37703266	37702864	37703044	37703150	37703266
15979	"ENSDARG00000053956"	"sptbn2"	chr5	+	37706771	37707233	37706771	37706956	37707059	37707233
15980	"ENSDARG00000053956"	"sptbn2"	chr5	+	37707069	37707376	37707069	37707233	37707333	37707376
15981	"ENSDARG00000070019"	"taf15"	chr15	-	1829140	1829407	1829140	1829199	1829304	1829407
15982	"ENSDARG00000070019"	"taf15"	chr15	-	1829140	1829407	1829140	1829226	1829304	1829407
15983	"ENSDARG00000070019"	"taf15"	chr15	-	1841292	1841512	1841292	1841366	1841469	1841512
15984	"ENSDARG00000070019"	"taf15"	chr15	-	1841292	1841512	1841292	1841369	1841469	1841512
15985	"ENSDARG00000114022"	NA	chr14	+	186688	187110	186688	186830	187003	187110
15986	"ENSDARG00000054250"	"crbn"	chr6	-	40461913	40462204	40461913	40462033	40462119	40462204
15987	"ENSDARG00000104869"	"CABZ01085878.1"	chr14	-	550371	550623	550371	550462	550562	550623
15988	"ENSDARG00000104869"	"CABZ01085878.1"	chr14	-	550371	550706	550371	550623	550659	550706
15989	"ENSDARG00000069066"	"nufip2"	chr15	+	30134104	30134389	30134104	30134136	30134286	30134389
15990	"ENSDARG00000097929"	"BX005392.3"	chr24	+	17323879	17324265	17323879	17323943	17324110	17324265
15991	"ENSDARG00000061864"	"hdlbpb"	chr12	+	22420211	22420705	22420211	22420240	22420565	22420705
15992	"ENSDARG00000061864"	"hdlbpb"	chr12	+	22434754	22435011	22434754	22434798	22434872	22435011
15993	"ENSDARG00000061864"	"hdlbpb"	chr12	+	22434754	22435223	22434754	22435011	22435107	22435223
15994	"ENSDARG00000061864"	"hdlbpb"	chr12	+	22443628	22444105	22443628	22443836	22443921	22444105
15995	"ENSDARG00000097964"	"arhgef33"	chr17	-	24678488	24678817	24678488	24678575	24678715	24678817
15996	"ENSDARG00000014139"	"srp72"	chr14	-	1225014	1225361	1225014	1225126	1225218	1225361
15997	"ENSDARG00000061551"	"rap1gap2a"	chr15	+	29296822	29297281	29296822	29296876	29296972	29297281
15998	"ENSDARG00000061551"	"rap1gap2a"	chr15	+	29296972	29297468	29296972	29297281	29297367	29297468
15999	"ENSDARG00000002401"	"gale"	chr17	-	24883153	24883456	24883153	24883266	24883378	24883456
16000	"ENSDARG00000002401"	"gale"	chr17	-	24883153	24883640	24883153	24883456	24883554	24883640
16001	"ENSDARG00000002401"	"gale"	chr17	-	24889707	24889988	24889707	24889837	24889962	24889988
16002	"ENSDARG00000043493"	"cltca"	chr10	-	28314993	28315470	28314993	28315215	28315300	28315470
16003	"ENSDARG00000043493"	"cltca"	chr10	-	28320243	28320689	28320243	28320432	28320496	28320689
16004	"ENSDARG00000043493"	"cltca"	chr10	-	28332556	28332980	28332556	28332737	28332834	28332980
16005	"ENSDARG00000053684"	"aldob"	chr14	+	21107111	21107383	21107111	21107171	21107270	21107383
16006	"ENSDARG00000053684"	"aldob"	chr14	+	21107111	21107383	21107111	21107189	21107270	21107383
16007	"ENSDARG00000053684"	"aldob"	chr14	+	21108612	21109064	21108612	21108824	21109011	21109064
16008	"ENSDARG00000053684"	"aldob"	chr14	+	21108650	21109066	21108650	21108723	21109011	21109066
16009	"ENSDARG00000053684"	"aldob"	chr14	+	21108650	21109066	21108650	21108823	21109011	21109066
16010	"ENSDARG00000053684"	"aldob"	chr14	+	21108612	21109064	21108612	21108788	21109045	21109064
16011	"ENSDARG00000053684"	"aldob"	chr14	+	21111409	21111751	21111409	21111570	21111668	21111751
16012	"ENSDARG00000053684"	"aldob"	chr14	+	21111447	21111752	21111447	21111568	21111668	21111752
16013	"ENSDARG00000053684"	"aldob"	chr14	+	21111447	21111752	21111447	21111569	21111668	21111752
16014	"ENSDARG00000053684"	"aldob"	chr14	+	21111409	21111751	21111409	21111570	21111669	21111751
16015	"ENSDARG00000053684"	"aldob"	chr14	+	21111669	21112016	21111669	21111751	21111841	21112016
16016	"ENSDARG00000053684"	"aldob"	chr14	+	21111669	21112016	21111669	21111752	21111841	21112016
16017	"ENSDARG00000053684"	"aldob"	chr14	+	21111669	21112157	21111669	21112016	21112100	21112157
16018	"ENSDARG00000052334"	"ociad1"	chr20	-	23253036	23253272	23253036	23253074	23253187	23253272
16019	"ENSDARG00000052334"	"ociad1"	chr20	-	23253036	23253486	23253036	23253272	23253418	23253486
16020	"ENSDARG00000052334"	"ociad1"	chr20	-	23253418	23253630	23253418	23253486	23253580	23253630
16021	"ENSDARG00000052334"	"ociad1"	chr20	-	23253418	23253630	23253418	23253486	23253614	23253630
16022	"ENSDARG00000117693"	"CR318673.1"	chr14	+	19807099	19807541	19807099	19807165	19807352	19807541
16023	"ENSDARG00000117693"	"CR318673.1"	chr14	+	19807099	19807541	19807099	19807182	19807352	19807541
16024	"ENSDARG00000039365"	"cuedc2"	chr13	+	29926220	29926526	29926220	29926295	29926382	29926526
16025	"ENSDARG00000039365"	"cuedc2"	chr13	+	29926220	29926688	29926220	29926526	29926626	29926688
16026	"ENSDARG00000039365"	"cuedc2"	chr13	+	29928374	29928744	29928374	29928493	29928573	29928744
16027	"ENSDARG00000077368"	"slc30a6"	chr13	-	272385	272758	272385	272421	272678	272758
16028	"ENSDARG00000077368"	"slc30a6"	chr13	-	272880	273281	272880	272946	273179	273281
16029	"ENSDARG00000093448"	"mpc1"	chr13	+	282049	282229	282049	282053	282144	282229
16030	"ENSDARG00000093448"	"mpc1"	chr13	+	282144	282611	282144	282241	282500	282611
16031	"ENSDARG00000093448"	"mpc1"	chr13	+	282144	282611	282144	282241	282545	282611
16032	"ENSDARG00000093448"	"mpc1"	chr13	+	282144	282611	282144	282241	282550	282611
16033	"ENSDARG00000062965"	"dennd10"	chr13	+	9822890	9823351	9822890	9823008	9823239	9823351
16034	"ENSDARG00000062965"	"dennd10"	chr13	+	9825396	9825726	9825396	9825508	9825618	9825726
16035	"ENSDARG00000062965"	"dennd10"	chr13	+	9825396	9825726	9825396	9825518	9825618	9825726
16036	"ENSDARG00000062965"	"dennd10"	chr13	+	9825396	9825894	9825396	9825726	9825799	9825894
16037	"ENSDARG00000077728"	"supv3l1"	chr13	-	23044723	23045217	23044723	23044817	23045134	23045217
16038	"ENSDARG00000043492"	"irf1a"	chr13	+	314177	314506	314177	314258	314428	314506
16039	"ENSDARG00000043492"	"irf1a"	chr13	+	314177	314642	314177	314506	314589	314642
16040	"ENSDARG00000063626"	"ddx21"	chr13	-	321024	321433	321024	321069	321309	321433
16041	"ENSDARG00000063626"	"ddx21"	chr13	-	322611	322983	322611	322731	322872	322983
16042	"ENSDARG00000063626"	"ddx21"	chr13	-	326908	327284	326908	327087	327236	327284
16043	"ENSDARG00000063626"	"ddx21"	chr13	-	327592	328059	327592	327841	327927	328059
16044	"ENSDARG00000063626"	"ddx21"	chr13	-	327591	328068	327591	327775	327927	328068
16045	"ENSDARG00000063626"	"ddx21"	chr13	-	327591	328068	327591	327778	327927	328068
16046	"ENSDARG00000063626"	"ddx21"	chr13	-	327591	328068	327591	327808	327927	328068
16047	"ENSDARG00000036481"	"tcn2"	chr5	+	26798668	26799101	26798668	26798852	26799087	26799101
16048	"ENSDARG00000036481"	"tcn2"	chr5	+	26805099	26805497	26805099	26805278	26805378	26805497
16049	"ENSDARG00000014101"	"pyroxd2"	chr13	-	40315253	40315460	40315253	40315349	40315440	40315460
16050	"ENSDARG00000061081"	"arpp21"	chr19	+	42908857	42909192	42908857	42908980	42909064	42909192
16051	"ENSDARG00000061081"	"arpp21"	chr19	+	42908860	42909192	42908860	42908980	42909115	42909192
16052	"ENSDARG00000061081"	"arpp21"	chr19	+	42909115	42909584	42909115	42909192	42909503	42909584
16053	"ENSDARG00000061081"	"arpp21"	chr19	+	42909115	42909584	42909115	42909213	42909503	42909584
16054	"ENSDARG00000061081"	"arpp21"	chr19	+	42912385	42912689	42912385	42912523	42912610	42912689
16055	"ENSDARG00000035161"	"pkdcca"	chr13	-	3125569	3125879	3125569	3125649	3125845	3125879
16056	"ENSDARG00000036040"	"atg13"	chr7	-	38798397	38798698	38798397	38798510	38798620	38798698
16057	"ENSDARG00000036040"	"atg13"	chr7	-	38799310	38799618	38799310	38799398	38799514	38799618
16058	"ENSDARG00000036040"	"atg13"	chr7	-	38806125	38806418	38806125	38806245	38806341	38806418
16059	"ENSDARG00000036040"	"atg13"	chr7	-	38806125	38806418	38806125	38806245	38806352	38806418
16060	"ENSDARG00000036040"	"atg13"	chr7	-	38806156	38806602	38806156	38806418	38806521	38806602
16061	"ENSDARG00000036040"	"atg13"	chr7	-	38806156	38806602	38806156	38806422	38806521	38806602
16062	"ENSDARG00000070394"	"uroc1"	chr6	-	40045861	40046174	40045861	40045965	40046092	40046174
16063	"ENSDARG00000070394"	"uroc1"	chr6	-	40048410	40048677	40048410	40048510	40048612	40048677
16064	"ENSDARG00000070394"	"uroc1"	chr6	-	40048410	40048677	40048410	40048510	40048616	40048677
16065	"ENSDARG00000070078"	"abcb11b"	chr11	+	13223624	13224113	13223624	13223826	13223918	13224113
16066	"ENSDARG00000070078"	"abcb11b"	chr11	+	13223624	13224113	13223624	13223826	13223923	13224113
16067	"ENSDARG00000070078"	"abcb11b"	chr11	+	13223923	13224228	13223923	13224030	13224201	13224228
16068	"ENSDARG00000070078"	"abcb11b"	chr11	+	13223923	13224228	13223923	13224113	13224201	13224228
16069	"ENSDARG00000004580"	"nmnat2"	chr2	-	36032191	36032625	36032191	36032272	36032359	36032625
16070	"ENSDARG00000004580"	"nmnat2"	chr2	-	36032359	36032625	36032359	36032477	36032548	36032625
16071	"ENSDARG00000043970"	"lrpprc"	chr13	+	10839837	10840087	10839837	10839876	10839973	10840087
16072	"ENSDARG00000043970"	"lrpprc"	chr13	+	10839837	10840087	10839837	10839891	10839973	10840087
16073	"ENSDARG00000092394"	"dcun1d4"	chr20	-	23219893	23220179	23219893	23219981	23220141	23220179
16074	"ENSDARG00000043728"	"srek1ip1"	chr10	-	11395712	11395969	11395712	11395807	11395893	11395969
16075	"ENSDARG00000043728"	"srek1ip1"	chr10	-	11395712	11395969	11395712	11395812	11395893	11395969
16076	"ENSDARG00000020887"	"armc1l"	chr23	+	31914604	31914996	31914604	31914720	31914927	31914996
16077	"ENSDARG00000070570"	"ppp4ca"	chr3	-	26239762	26240123	26239762	26239881	26240021	26240123
16078	"ENSDARG00000025605"	"nvl"	chr13	-	518073	518532	518073	518180	518436	518532
16079	"ENSDARG00000025605"	"nvl"	chr13	-	518073	518532	518073	518180	518487	518532
16080	"ENSDARG00000025605"	"nvl"	chr13	-	520555	520893	520555	520660	520808	520893
16081	"ENSDARG00000013050"	"abcc12"	chr7	-	38163701	38164164	38163701	38163861	38163976	38164164
16082	"ENSDARG00000013050"	"abcc12"	chr7	-	38163976	38164334	38163976	38164166	38164286	38164334
16083	"ENSDARG00000013050"	"abcc12"	chr7	-	38179938	38180315	38179938	38180086	38180220	38180315
16084	"ENSDARG00000074131"	"kif5ba"	chr2	-	43710158	43710538	43710158	43710219	43710440	43710538
16085	"ENSDARG00000074131"	"kif5ba"	chr2	-	43713914	43714163	43713914	43714024	43714109	43714163
16086	"ENSDARG00000074131"	"kif5ba"	chr2	-	43713914	43714163	43713914	43714024	43714115	43714163
16087	"ENSDARG00000074131"	"kif5ba"	chr2	-	43714115	43714364	43714115	43714163	43714246	43714364
16088	"ENSDARG00000074131"	"kif5ba"	chr2	-	43714115	43714364	43714115	43714165	43714246	43714364
16089	"ENSDARG00000074131"	"kif5ba"	chr2	-	43714246	43714659	43714246	43714364	43714470	43714659
16090	"ENSDARG00000078918"	"comtd1"	chr13	+	17681108	17681337	17681108	17681120	17681203	17681337
16091	"ENSDARG00000020449"	"yipf3"	chr13	+	3942290	3942524	3942290	3942388	3942478	3942524
16092	"ENSDARG00000020449"	"yipf3"	chr13	+	3945558	3945907	3945558	3945688	3945793	3945907
16093	"ENSDARG00000020449"	"yipf3"	chr13	+	3945793	3946277	3945793	3945907	3946178	3946277
16094	"ENSDARG00000039579"	"cfd"	chr13	+	13681680	13681984	13681680	13681759	13681856	13681984
16095	"ENSDARG00000039579"	"cfd"	chr13	+	13681680	13681984	13681680	13681759	13681875	13681984
16096	"ENSDARG00000039579"	"cfd"	chr13	+	13681856	13682323	13681856	13681984	13682181	13682323
16097	"ENSDARG00000039579"	"cfd"	chr13	+	13681856	13682323	13681856	13682020	13682181	13682323
16098	"ENSDARG00000104980"	NA	chr5	-	52919663	52919888	52919663	52919710	52919800	52919888
16099	"ENSDARG00000041533"	"ccdc130"	chr22	-	26245112	26245449	26245112	26245255	26245336	26245449
16100	"ENSDARG00000041533"	"ccdc130"	chr22	-	26245684	26245916	26245684	26245751	26245862	26245916
16101	"ENSDARG00000056206"	"camk2g2"	chr13	+	22199281	22199601	22199281	22199365	22199507	22199601
16102	"ENSDARG00000056206"	"camk2g2"	chr13	+	22207343	22207560	22207343	22207386	22207460	22207560
16103	"ENSDARG00000056206"	"camk2g2"	chr13	+	22207460	22207706	22207460	22207560	22207643	22207706
16104	"ENSDARG00000056206"	"camk2g2"	chr13	+	22214487	22214711	22214487	22214528	22214669	22214711
16105	"ENSDARG00000056206"	"camk2g2"	chr13	+	22219089	22219356	22219089	22219167	22219302	22219356
16106	"ENSDARG00000056206"	"camk2g2"	chr13	+	22223151	22223579	22223151	22223196	22223533	22223579
16107	"ENSDARG00000006760"	"slc24a3"	chr13	+	27206359	27206613	27206359	27206405	27206498	27206613
16108	"ENSDARG00000052157"	"il12rb2"	chr6	+	34909536	34909951	34909536	34909651	34909778	34909951
16109	"ENSDARG00000015822"	"sesn3"	chr15	+	35078364	35078782	35078364	35078501	35078591	35078782
16110	"ENSDARG00000074686"	"oga"	chr13	-	12003186	12003530	12003186	12003246	12003358	12003530
16111	"ENSDARG00000074686"	"oga"	chr13	-	12003452	12003745	12003452	12003530	12003614	12003745
16112	"ENSDARG00000074686"	"oga"	chr13	-	12003452	12003929	12003452	12003745	12003831	12003929
16113	"ENSDARG00000039363"	"dnajb12a"	chr13	+	30036029	30036433	30036029	30036192	30036287	30036433
16114	"ENSDARG00000103774"	"limch1b"	chr14	+	17003337	17003640	17003337	17003451	17003555	17003640
16115	"ENSDARG00000103774"	"limch1b"	chr14	+	17003337	17003801	17003337	17003640	17003727	17003801
16116	"ENSDARG00000103774"	"limch1b"	chr14	+	17005980	17006271	17005980	17006065	17006196	17006271
16117	"ENSDARG00000103774"	"limch1b"	chr14	+	17016400	17016698	17016400	17016541	17016620	17016698
16118	"ENSDARG00000005454"	"tacc3"	chr13	-	35887136	35887414	35887136	35887198	35887290	35887414
16119	"ENSDARG00000098294"	"col5a3a"	chr3	+	53860264	53860599	53860264	53860381	53860473	53860599
16120	"ENSDARG00000086851"	"si:dkey-264d12.5"	chr11	+	40163022	40163467	40163022	40163193	40163386	40163467
16121	"ENSDARG00000013623"	"vdac2"	chr13	-	17722841	17723253	17722841	17722994	17723204	17723253
16122	"ENSDARG00000070164"	"ubr2"	chr13	-	3288848	3289219	3288848	3289012	3289099	3289219
16123	"ENSDARG00000070164"	"ubr2"	chr13	-	3289099	3289586	3289099	3289205	3289446	3289586
16124	"ENSDARG00000070164"	"ubr2"	chr13	-	3299930	3300228	3299930	3300059	3300143	3300228
16125	"ENSDARG00000070164"	"ubr2"	chr13	-	3311137	3311481	3311137	3311242	3311342	3311481
16126	"ENSDARG00000079056"	"si:ch211-194c3.5"	chr13	+	13703253	13703747	13703253	13703309	13703410	13703747
16127	"ENSDARG00000079056"	"si:ch211-194c3.5"	chr13	+	13703410	13703747	13703410	13703546	13703661	13703747
16128	"ENSDARG00000079056"	"si:ch211-194c3.5"	chr13	+	13708416	13708591	13708416	13708461	13708554	13708591
16129	"ENSDARG00000079056"	"si:ch211-194c3.5"	chr13	+	13708416	13708591	13708416	13708461	13708569	13708591
