ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
18626	"ENSDARG00000002945"	"bgnb"	chr23	-	20020874	20021326	20020874	20020985	20021108	20021326
18627	"ENSDARG00000002945"	"bgnb"	chr23	-	20020874	20021326	20020874	20021044	20021112	20021326
18628	"ENSDARG00000026540"	"ppp4r2a"	chr23	+	10814029	10814243	10814029	10814041	10814168	10814243
18629	"ENSDARG00000115843"	"si:rp71-1k13.6"	chr23	+	16760977	16761397	16760977	16761093	16761301	16761397
18630	"ENSDARG00000115843"	"si:rp71-1k13.6"	chr23	+	16761301	16762182	16761301	16761397	16761923	16762182
18631	"ENSDARG00000036282"	"rnaset2"	chr13	+	7049488	7049920	7049488	7049519	7049822	7049920
18632	"ENSDARG00000079388"	"agrn"	chr23	+	23816456	23816770	23816456	23816599	23816714	23816770
18633	"ENSDARG00000079388"	"agrn"	chr23	+	23851709	23852104	23851709	23851745	23851976	23852104
18634	"ENSDARG00000006019"	"tktb"	chr23	-	20117090	20117481	20117090	20117187	20117364	20117481
18635	"ENSDARG00000006019"	"tktb"	chr23	-	20120906	20121362	20120906	20121034	20121255	20121362
18636	"ENSDARG00000043046"	"fbxl5"	chr23	+	45872480	45872834	45872480	45872576	45872771	45872834
18637	"ENSDARG00000007788"	"atp2b1b"	chr25	-	19614419	19614815	19614419	19614527	19614604	19614815
18638	"ENSDARG00000007788"	"atp2b1b"	chr25	-	19614893	19615381	19614893	19615107	19615199	19615381
18639	"ENSDARG00000007788"	"atp2b1b"	chr25	-	19624375	19624792	19624375	19624498	19624577	19624792
18640	"ENSDARG00000007788"	"atp2b1b"	chr25	-	19624577	19624938	19624577	19624792	19624885	19624938
18641	"ENSDARG00000060597"	"zgc:158659"	chr23	-	44199315	44199749	44199315	44199446	44199642	44199749
18642	"ENSDARG00000060597"	"zgc:158659"	chr23	-	44204073	44204386	44204073	44204155	44204266	44204386
18643	"ENSDARG00000014536"	"pfdn1"	chr21	-	30156976	30157242	30156976	30156996	30157075	30157242
18644	"ENSDARG00000078654"	"tpx2"	chr23	+	32030544	32030907	32030544	32030677	32030798	32030907
18645	"ENSDARG00000053323"	"zgc:112285"	chr12	-	35053691	35054120	35053691	35053786	35053868	35054120
18646	"ENSDARG00000053323"	"zgc:112285"	chr12	-	35053868	35054120	35053868	35053978	35054082	35054120
18647	"ENSDARG00000053323"	"zgc:112285"	chr12	-	35054082	35054354	35054082	35054120	35054220	35054354
18648	"ENSDARG00000007149"	"l1cama"	chr23	+	28668896	28669283	28668896	28669056	28669154	28669283
18649	"ENSDARG00000045944"	"slc6a1a"	chr23	-	4850670	4850866	4850670	4850774	4850851	4850866
18650	"ENSDARG00000100075"	"abcg2a"	chr23	+	45929944	45930425	45929944	45929992	45930300	45930425
18651	"ENSDARG00000100075"	"abcg2a"	chr23	+	45932810	45933268	45932810	45932900	45933205	45933268
18652	"ENSDARG00000104435"	"si:ch73-217b7.1"	chr23	+	39933626	39933904	39933626	39933680	39933768	39933904
18653	"ENSDARG00000015070"	"pola2"	chr8	-	17175154	17175478	17175154	17175309	17175421	17175478
18654	"ENSDARG00000015070"	"pola2"	chr8	-	17180827	17181204	17180827	17181007	17181094	17181204
18655	"ENSDARG00000015070"	"pola2"	chr8	-	17180827	17181204	17180827	17181028	17181094	17181204
18656	"ENSDARG00000017844"	"copz1"	chr23	+	36348225	36348528	36348225	36348277	36348490	36348528
18657	"ENSDARG00000003383"	"asb8"	chr23	-	27501617	27501923	27501617	27501714	27501794	27501923
18658	"ENSDARG00000078401"	"larp4aa"	chr23	-	27516114	27516413	27516114	27516273	27516364	27516413
18659	"ENSDARG00000078401"	"larp4aa"	chr23	-	27521584	27521834	27521584	27521688	27521802	27521834
18660	"ENSDARG00000057706"	"si:ch211-137i24.10"	chr5	-	24172673	24173025	24172673	24172724	24172959	24173025
18661	"ENSDARG00000041421"	"taz"	chr23	-	4923785	4923998	4923785	4923871	4923955	4923998
18662	"ENSDARG00000041421"	"taz"	chr23	-	4923955	4924279	4923955	4923998	4924150	4924279
18663	"ENSDARG00000041421"	"taz"	chr23	-	4923955	4924279	4923955	4924001	4924193	4924279
18664	"ENSDARG00000089004"	"si:ch211-207e14.4"	chr23	+	34008235	34008727	34008235	34008320	34008680	34008727
18665	"ENSDARG00000089004"	"si:ch211-207e14.4"	chr23	+	34014360	34014661	34014360	34014484	34014631	34014661
18666	"ENSDARG00000102879"	"myt1b"	chr23	-	7765850	7766143	7765850	7765965	7766051	7766143
18667	"ENSDARG00000102879"	"myt1b"	chr23	-	7802558	7802789	7802558	7802613	7802758	7802789
18668	"ENSDARG00000014292"	"med15"	chr21	-	18929318	18929761	18929318	18929618	18929717	18929761
18669	"ENSDARG00000014292"	"med15"	chr21	-	18944902	18945055	18944902	18944917	18945003	18945055
18670	"ENSDARG00000014292"	"med15"	chr21	-	18944902	18945214	18944902	18945055	18945166	18945214
18671	"ENSDARG00000004132"	"usp19"	chr23	-	20157549	20158040	20157549	20157663	20157742	20158040
18672	"ENSDARG00000004132"	"usp19"	chr23	-	20160470	20160733	20160470	20160572	20160659	20160733
18673	"ENSDARG00000077327"	"ano11"	chr23	-	24176276	24176622	24176276	24176314	24176416	24176622
18674	"ENSDARG00000077327"	"ano11"	chr23	-	24181446	24181763	24181446	24181549	24181674	24181763
18675	"ENSDARG00000077327"	"ano11"	chr23	-	24191929	24192401	24191929	24191987	24192309	24192401
18676	"ENSDARG00000077327"	"ano11"	chr23	-	24192731	24193134	24192731	24192919	24192998	24193134
18677	"ENSDARG00000025147"	"cd63"	chr23	+	32066167	32066479	32066167	32066350	32066424	32066479
18678	"ENSDARG00000025147"	"cd63"	chr23	+	32081518	32081774	32081518	32081590	32081678	32081774
18679	"ENSDARG00000025147"	"cd63"	chr23	+	32081518	32081774	32081518	32081591	32081678	32081774
18680	"ENSDARG00000025147"	"cd63"	chr23	+	32081518	32081774	32081518	32081592	32081678	32081774
18681	"ENSDARG00000076364"	"si:dkey-178k16.1"	chr23	-	11870178	11870527	11870178	11870265	11870411	11870527
18682	"ENSDARG00000076364"	"si:dkey-178k16.1"	chr23	-	11870178	11870527	11870178	11870265	11870432	11870527
18683	"ENSDARG00000076364"	"si:dkey-178k16.1"	chr23	-	11920666	11921112	11920666	11920828	11921021	11921112
18684	"ENSDARG00000021404"	"zgc:110319"	chr13	+	18356847	18357107	18356847	18356896	18356995	18357107
18685	"ENSDARG00000021404"	"zgc:110319"	chr13	+	18356847	18357249	18356847	18357107	18357226	18357249
18686	"ENSDARG00000056150"	"rbms2b"	chr23	+	25756554	25756905	25756554	25756739	25756825	25756905
18687	"ENSDARG00000056150"	"rbms2b"	chr23	+	25756995	25757226	25756995	25757096	25757179	25757226
18688	"ENSDARG00000056150"	"rbms2b"	chr23	+	25756995	25757441	25756995	25757096	25757347	25757441
18689	"ENSDARG00000056150"	"rbms2b"	chr23	+	25756995	25757441	25756995	25757226	25757347	25757441
18690	"ENSDARG00000074244"	"arhgef10lb"	chr23	+	21560707	21561097	21560707	21560836	21560987	21561097
18691	"ENSDARG00000074244"	"arhgef10lb"	chr23	+	21584534	21585020	21584534	21584576	21584909	21585020
18692	"ENSDARG00000057869"	"cdc42l2"	chr23	-	16959724	16960080	16959724	16959797	16959955	16960080
18693	"ENSDARG00000078850"	"plekhm2"	chr23	-	24207703	24208025	24207703	24207863	24207956	24208025
18694	"ENSDARG00000078850"	"plekhm2"	chr23	-	24207956	24208251	24207956	24208022	24208106	24208251
18695	"ENSDARG00000078850"	"plekhm2"	chr23	-	24220833	24221097	24220833	24220921	24221031	24221097
18696	"ENSDARG00000037318"	"ddost"	chr23	-	24228705	24229153	24228705	24228826	24229007	24229153
18697	"ENSDARG00000037318"	"ddost"	chr23	-	24228705	24229153	24228705	24228826	24229010	24229153
18698	"ENSDARG00000037318"	"ddost"	chr23	-	24231174	24231664	24231174	24231323	24231401	24231664
18699	"ENSDARG00000037318"	"ddost"	chr23	-	24231401	24231664	24231401	24231495	24231571	24231664
18700	"ENSDARG00000058358"	"krt8"	chr23	-	10251219	10251597	10251219	10251345	10251435	10251597
18701	"ENSDARG00000058358"	"krt8"	chr23	-	10251435	10251767	10251435	10251600	10251698	10251767
18702	"ENSDARG00000058358"	"krt8"	chr23	-	10251698	10251937	10251698	10251794	10251879	10251937
18703	"ENSDARG00000056084"	"igsf21b"	chr23	+	21652819	21653271	21652819	21652837	21653170	21653271
18704	"ENSDARG00000104642"	"si:dkey-31i7.2"	chr12	-	44165137	44165557	44165137	44165233	44165345	44165557
18705	"ENSDARG00000060484"	"selenoi"	chr23	+	31018611	31019101	31018611	31018792	31018921	31019101
18706	"ENSDARG00000062806"	"ttll9"	chr23	+	12137643	12138115	12137643	12137736	12137804	12138115
18707	"ENSDARG00000062806"	"ttll9"	chr23	+	12137804	12138115	12137804	12137916	12137994	12138115
18708	"ENSDARG00000062806"	"ttll9"	chr23	+	12144347	12144530	12144347	12144376	12144471	12144530
18709	"ENSDARG00000062806"	"ttll9"	chr23	+	12144347	12144805	12144347	12144530	12144608	12144805
18710	"ENSDARG00000101996"	"cxxc1a"	chr8	+	7855623	7855928	7855623	7855741	7855827	7855928
18711	"ENSDARG00000101996"	"cxxc1a"	chr8	+	7857304	7857703	7857304	7857432	7857532	7857703
18712	"ENSDARG00000006584"	"phf8"	chr23	-	27599825	27600164	27599825	27599938	27600057	27600164
18713	"ENSDARG00000015985"	"abcc9"	chr4	+	14673823	14674159	14673823	14673914	14673996	14674159
18714	"ENSDARG00000015985"	"abcc9"	chr4	+	14693767	14694242	14693767	14693894	14693970	14694242
18715	"ENSDARG00000015985"	"abcc9"	chr4	+	14693972	14694470	14693972	14694242	14694318	14694470
18716	"ENSDARG00000017986"	"vps13d"	chr23	-	21722015	21722367	21722015	21722164	21722249	21722367
18717	"ENSDARG00000017986"	"vps13d"	chr23	-	21723911	21724256	21723911	21724069	21724155	21724256
18718	"ENSDARG00000017986"	"vps13d"	chr23	-	21724155	21724609	21724155	21724258	21724374	21724609
18719	"ENSDARG00000017986"	"vps13d"	chr23	-	21748321	21748802	21748321	21748493	21748591	21748802
18720	"ENSDARG00000017986"	"vps13d"	chr23	-	21756793	21757066	21756793	21756924	21757014	21757066
18721	"ENSDARG00000017986"	"vps13d"	chr23	-	21757662	21758002	21757662	21757725	21757819	21758002
18722	"ENSDARG00000017986"	"vps13d"	chr23	-	21760292	21760760	21760292	21760397	21760475	21760760
18723	"ENSDARG00000017986"	"vps13d"	chr23	-	21760475	21760760	21760475	21760592	21760679	21760760
18724	"ENSDARG00000095453"	"si:rp71-17i16.6"	chr23	-	20344835	20345151	20344835	20344933	20345031	20345151
18725	"ENSDARG00000095453"	"si:rp71-17i16.6"	chr23	-	20344835	20345151	20344835	20344933	20345033	20345151
18726	"ENSDARG00000095453"	"si:rp71-17i16.6"	chr23	-	20344835	20345151	20344835	20344933	20345052	20345151
18727	"ENSDARG00000095453"	"si:rp71-17i16.6"	chr23	-	20345031	20345473	20345031	20345117	20345225	20345473
18728	"ENSDARG00000095453"	"si:rp71-17i16.6"	chr23	-	20345031	20345473	20345031	20345151	20345225	20345473
18729	"ENSDARG00000012387"	"pdha1a"	chr5	-	24034824	24035116	24034824	24034896	24035002	24035116
18730	"ENSDARG00000012387"	"pdha1a"	chr5	-	24035002	24035333	24035002	24035158	24035249	24035333
18731	"ENSDARG00000071445"	"myoz1b"	chr12	-	26387415	26387776	26387415	26387590	26387679	26387776
18732	"ENSDARG00000071445"	"myoz1b"	chr12	-	26387415	26387776	26387415	26387590	26387689	26387776
18733	"ENSDARG00000071445"	"myoz1b"	chr12	-	26387415	26387776	26387415	26387590	26387694	26387776
18734	"ENSDARG00000071445"	"myoz1b"	chr12	-	26387433	26387779	26387433	26387581	26387694	26387779
18735	"ENSDARG00000071445"	"myoz1b"	chr12	-	26387433	26387779	26387433	26387584	26387694	26387779
18736	"ENSDARG00000071445"	"myoz1b"	chr12	-	26387433	26387779	26387433	26387588	26387694	26387779
18737	"ENSDARG00000071445"	"myoz1b"	chr12	-	26387433	26387779	26387433	26387593	26387694	26387779
18738	"ENSDARG00000071445"	"myoz1b"	chr12	-	26387433	26387779	26387433	26387613	26387694	26387779
18739	"ENSDARG00000013500"	"abca2"	chr5	-	25122822	25123176	25122822	25123002	25123080	25123176
18740	"ENSDARG00000013500"	"abca2"	chr5	-	25122826	25123176	25122826	25123002	25123085	25123176
18741	"ENSDARG00000013500"	"abca2"	chr5	-	25147593	25148087	25147593	25147815	25147913	25148087
18742	"ENSDARG00000004452"	"tardbpl"	chr23	+	29359930	29360283	29359930	29360116	29360194	29360283
18743	"ENSDARG00000004452"	"tardbpl"	chr23	+	29361072	29361618	29361072	29361219	29361474	29361618
18744	"ENSDARG00000074481"	"ulk1b"	chr21	-	14845988	14846451	14845988	14846167	14846281	14846451
18745	"ENSDARG00000074481"	"ulk1b"	chr21	-	14876958	14877200	14876958	14877000	14877110	14877200
18746	"ENSDARG00000013830"	"osbpl2b"	chr23	+	9542518	9542782	9542518	9542645	9542756	9542782
18747	"ENSDARG00000013830"	"osbpl2b"	chr23	+	9542518	9542782	9542518	9542645	9542759	9542782
18748	"ENSDARG00000020764"	"slmapb"	chr23	+	19594151	19594481	19594151	19594226	19594326	19594481
18749	"ENSDARG00000070835"	"tnnc2"	chr23	+	20424141	20424401	20424141	20424178	20424257	20424401
18750	"ENSDARG00000070835"	"tnnc2"	chr23	+	20425299	20425512	20425299	20425414	20425501	20425512
18751	"ENSDARG00000070835"	"tnnc2"	chr23	+	20425303	20425638	20425303	20425413	20425501	20425638
18752	"ENSDARG00000019205"	"fam120c"	chr23	-	18394091	18394539	18394091	18394223	18394310	18394539
18753	"ENSDARG00000058799"	"mybpha"	chr23	+	6086192	6086675	6086192	6086474	6086609	6086675
18754	"ENSDARG00000058799"	"mybpha"	chr23	+	6123927	6124240	6123927	6124048	6124189	6124240
18755	"ENSDARG00000102483"	"numa1"	chr15	-	44030057	44030411	44030057	44030139	44030274	44030411
18756	"ENSDARG00000102483"	"numa1"	chr15	-	44030057	44030411	44030057	44030181	44030274	44030411
18757	"ENSDARG00000102483"	"numa1"	chr15	-	44052625	44052927	44052625	44052659	44052869	44052927
18758	"ENSDARG00000004745"	"lmbr1l"	chr23	+	27720081	27720389	27720081	27720205	27720316	27720389
18759	"ENSDARG00000004745"	"lmbr1l"	chr23	+	27722675	27722912	27722675	27722750	27722834	27722912
18760	"ENSDARG00000103456"	"cyp2aa11"	chr23	+	42357127	42357468	42357127	42357269	42357382	42357468
18761	"ENSDARG00000103456"	"cyp2aa11"	chr23	+	42357382	42357873	42357382	42357468	42357613	42357873
18762	"ENSDARG00000015343"	"pgd"	chr23	-	29393585	29393890	29393585	29393651	29393727	29393890
18763	"ENSDARG00000015343"	"pgd"	chr23	-	29393585	29394058	29393585	29393651	29393987	29394058
18764	"ENSDARG00000015343"	"pgd"	chr23	-	29393727	29394058	29393727	29393907	29393987	29394058
18765	"ENSDARG00000005372"	"camk4"	chr5	-	55773475	55773874	55773475	55773523	55773747	55773874
18766	"ENSDARG00000005372"	"camk4"	chr5	-	55773475	55773874	55773475	55773526	55773747	55773874
18767	"ENSDARG00000005372"	"camk4"	chr5	-	55776995	55777307	55776995	55777070	55777232	55777307
18768	"ENSDARG00000058543"	"lama5"	chr23	-	9595480	9595859	9595480	9595634	9595727	9595859
18769	"ENSDARG00000058543"	"lama5"	chr23	-	9601974	9602285	9601974	9602117	9602194	9602285
18770	"ENSDARG00000058543"	"lama5"	chr23	-	9621320	9621761	9621320	9621450	9621647	9621761
18771	"ENSDARG00000058543"	"lama5"	chr23	-	9676928	9677143	9676928	9676997	9677098	9677143
18772	"ENSDARG00000058543"	"lama5"	chr23	-	9677098	9677388	9677098	9677143	9677254	9677388
18773	"ENSDARG00000058543"	"lama5"	chr23	-	9683177	9683497	9683177	9683296	9683465	9683497
18774	"ENSDARG00000007697"	"fabp7a"	chr17	+	15433802	15434228	15433802	15433973	15434126	15434228
18775	"ENSDARG00000079525"	"slc39a5"	chr23	+	32347560	32347936	32347560	32347695	32347855	32347936
18776	"ENSDARG00000036784"	"commd7"	chr23	+	17110671	17110895	17110671	17110697	17110804	17110895
18777	"ENSDARG00000036784"	"commd7"	chr23	+	17110671	17111045	17110671	17110895	17110995	17111045
18778	"ENSDARG00000029219"	"avpr2ab"	chr23	+	18532542	18533012	18532542	18532788	18532874	18533012
18779	"ENSDARG00000029219"	"avpr2ab"	chr23	+	18537306	18537680	18537306	18537326	18537398	18537680
18780	"ENSDARG00000029219"	"avpr2ab"	chr23	+	18537287	18537680	18537287	18537315	18537456	18537680
18781	"ENSDARG00000029219"	"avpr2ab"	chr23	+	18537456	18537680	18537456	18537486	18537576	18537680
18782	"ENSDARG00000029219"	"avpr2ab"	chr23	+	18537398	18537680	18537398	18537432	18537606	18537680
18783	"ENSDARG00000075172"	"fbxo25"	chr23	-	35479896	35480179	35479896	35479990	35480088	35480179
18784	"ENSDARG00000075172"	"fbxo25"	chr23	-	35479884	35480332	35479884	35480179	35480282	35480332
18785	"ENSDARG00000075172"	"fbxo25"	chr23	-	35479884	35480332	35479884	35480181	35480282	35480332
18786	"ENSDARG00000075172"	"fbxo25"	chr23	-	35482569	35483310	35482569	35482729	35482880	35483310
18787	"ENSDARG00000075172"	"fbxo25"	chr23	-	35482569	35483310	35482569	35482729	35483029	35483310
18788	"ENSDARG00000010052"	"ndrg3b"	chr23	-	14910199	14910558	14910199	14910434	14910526	14910558
18789	"ENSDARG00000098890"	"cyp2aa9"	chr23	+	42417649	42418021	42417649	42417796	42417879	42418021
18790	"ENSDARG00000037020"	"kif1b"	chr23	-	29459782	29460091	29459782	29459858	29460073	29460091
18791	"ENSDARG00000037020"	"kif1b"	chr23	-	29460073	29460261	29460073	29460091	29460195	29460261
18792	"ENSDARG00000002659"	"mapre1b"	chr23	-	9800721	9801061	9800721	9800874	9800962	9801061
18793	"ENSDARG00000002659"	"mapre1b"	chr23	-	9800962	9803436	9800962	9801061	9803237	9803436
18794	"ENSDARG00000017504"	"si:ch211-1o7.3"	chr7	-	8728399	8728842	8728399	8728553	8728794	8728842
18795	"ENSDARG00000089063"	"lactbl1a"	chr23	+	21966465	21966775	21966465	21966518	21966617	21966775
18796	"ENSDARG00000019791"	"prmt3"	chr7	+	17106253	17106410	17106253	17106310	17106381	17106410
18797	"ENSDARG00000019791"	"prmt3"	chr7	+	17106159	17106681	17106159	17106410	17106566	17106681
18798	"ENSDARG00000019791"	"prmt3"	chr7	+	17109065	17109277	17109065	17109148	17109228	17109277
18799	"ENSDARG00000013655"	"tpd52l2b"	chr23	-	17434999	17435362	17434999	17435041	17435337	17435362
18800	"ENSDARG00000013655"	"tpd52l2b"	chr23	-	17434999	17435362	17434999	17435044	17435337	17435362
18801	"ENSDARG00000103922"	"bod1"	chr21	+	41476986	41477419	41476986	41477118	41477216	41477419
18802	"ENSDARG00000056075"	"rca2.1"	chr23	-	26103828	26104238	26103828	26103858	26104205	26104238
18803	"ENSDARG00000056075"	"rca2.1"	chr23	-	26111675	26111960	26111675	26111755	26111864	26111960
18804	"ENSDARG00000018264"	"trim101"	chr23	-	17457791	17458038	17457791	17457814	17457912	17458038
18805	"ENSDARG00000018264"	"trim101"	chr23	-	17458236	17458575	17458236	17458332	17458406	17458575
18806	"ENSDARG00000069373"	"crcp"	chr21	-	31251271	31251490	31251271	31251363	31251453	31251490
18807	"ENSDARG00000031317"	"ppdpfb"	chr23	-	17427970	17428468	17427970	17428196	17428368	17428468
18808	"ENSDARG00000031317"	"ppdpfb"	chr23	-	17427970	17428468	17427970	17428211	17428368	17428468
18809	"ENSDARG00000031317"	"ppdpfb"	chr23	-	17428410	17428907	17428410	17428468	17428829	17428907
18810	"ENSDARG00000075933"	"cox15"	chr13	+	721276	721713	721276	721404	721599	721713
18811	"ENSDARG00000095280"	"CU682811.3"	chr23	+	38093387	38093733	38093387	38093572	38093656	38093733
18812	"ENSDARG00000095280"	"CU682811.3"	chr23	+	38093656	38093898	38093656	38093733	38093838	38093898
18813	"ENSDARG00000015003"	"arhgap4b"	chr23	-	18634396	18634695	18634396	18634457	18634615	18634695
18814	"ENSDARG00000015003"	"arhgap4b"	chr23	-	18634396	18634695	18634396	18634457	18634667	18634695
18815	"ENSDARG00000030262"	"si:ch211-220i18.4"	chr23	-	9919664	9919996	9919664	9919773	9919868	9919996
18816	"ENSDARG00000093496"	"si:zfos-905g2.1"	chr23	+	1041923	1042346	1041923	1042006	1042263	1042346
18817	"ENSDARG00000058203"	"smc1al"	chr23	+	12880124	12880485	12880124	12880266	12880349	12880485
18818	"ENSDARG00000058203"	"smc1al"	chr23	+	12882543	12882887	12882543	12882645	12882730	12882887
18819	"ENSDARG00000058203"	"smc1al"	chr23	+	12892112	12892344	12892112	12892194	12892274	12892344
18820	"ENSDARG00000070677"	"fezf2"	chr11	+	20058068	20058434	20058068	20058220	20058301	20058434
18821	"ENSDARG00000010316"	"qars1"	chr8	-	46362013	46362322	46362013	46362106	46362223	46362322
18822	"ENSDARG00000095510"	"si:ch211-10d23.5"	chr23	+	4274320	4274703	4274320	4274554	4274694	4274703
18823	"ENSDARG00000094138"	"CT027756.3"	chr23	+	18689127	18689561	18689127	18689191	18689469	18689561
18824	"ENSDARG00000094138"	"CT027756.3"	chr23	+	18689147	18689561	18689147	18689191	18689475	18689561
18825	"ENSDARG00000038737"	"phf20b"	chr23	-	15024783	15025201	15024783	15024918	15025029	15025201
18826	"ENSDARG00000037017"	"ube4b"	chr23	-	29519722	29519809	29519722	29519765	29519767	29519809
18827	"ENSDARG00000037017"	"ube4b"	chr23	-	29519722	29519825	29519722	29519809	29519810	29519825
18828	"ENSDARG00000037017"	"ube4b"	chr23	-	29519722	29520145	29519722	29519825	29520045	29520145
18829	"ENSDARG00000037017"	"ube4b"	chr23	-	29525674	29526158	29525674	29525791	29525877	29526158
18830	"ENSDARG00000037017"	"ube4b"	chr23	-	29525877	29526158	29525877	29525934	29526133	29526158
18831	"ENSDARG00000037017"	"ube4b"	chr23	-	29540873	29541352	29540873	29541099	29541189	29541352
18832	"ENSDARG00000061228"	"pfdn4"	chr23	-	38157435	38157755	38157435	38157576	38157651	38157755
18833	"ENSDARG00000035652"	"sat1a.1"	chr5	+	4338873	4339148	4338873	4338954	4339046	4339148
18834	"ENSDARG00000037559"	"uba1"	chr23	+	20650449	20650839	20650449	20650583	20650732	20650839
18835	"ENSDARG00000037559"	"uba1"	chr23	+	20650732	20651015	20650732	20650839	20650925	20651015
18836	"ENSDARG00000037559"	"uba1"	chr23	+	20654139	20654439	20654139	20654247	20654342	20654439
18837	"ENSDARG00000037559"	"uba1"	chr23	+	20654139	20654439	20654139	20654247	20654359	20654439
18838	"ENSDARG00000037559"	"uba1"	chr23	+	20655538	20655906	20655538	20655691	20655807	20655906
18839	"ENSDARG00000037559"	"uba1"	chr23	+	20655538	20655906	20655538	20655691	20655808	20655906
18840	"ENSDARG00000037559"	"uba1"	chr23	+	20655808	20656250	20655808	20655906	20656053	20656250
18841	"ENSDARG00000037559"	"uba1"	chr23	+	20655808	20656250	20655808	20655973	20656053	20656250
18842	"ENSDARG00000033760"	"pmelb"	chr23	+	35684735	35685055	35684735	35684867	35684949	35685055
18843	"ENSDARG00000033760"	"pmelb"	chr23	+	35689297	35689707	35689297	35689527	35689613	35689707
18844	"ENSDARG00000033760"	"pmelb"	chr23	+	35689297	35689707	35689297	35689527	35689616	35689707
18845	"ENSDARG00000094837"	"BX663515.1"	chr23	+	28148525	28148953	28148525	28148651	28148840	28148953
18846	"ENSDARG00000059809"	"caska"	chr9	-	33369802	33370097	33369802	33369829	33370013	33370097
18847	"ENSDARG00000059809"	"caska"	chr9	-	33369802	33370097	33369802	33369872	33370013	33370097
18848	"ENSDARG00000059809"	"caska"	chr9	-	33370633	33370867	33370633	33370714	33370801	33370867
18849	"ENSDARG00000059809"	"caska"	chr9	-	33370801	33371149	33370801	33370882	33371077	33371149
18850	"ENSDARG00000059809"	"caska"	chr9	-	33406851	33407104	33406851	33406973	33407086	33407104
18851	"ENSDARG00000069376"	"tnfsf12"	chr7	+	20663316	20663586	20663316	20663366	20663458	20663586
18852	"ENSDARG00000001437"	"slc2a1a"	chr23	+	22208882	22209231	22208882	22208972	22209043	22209231
18853	"ENSDARG00000001437"	"slc2a1a"	chr23	+	22212187	22212635	22212187	22212252	22212337	22212635
18854	"ENSDARG00000043571"	NA	chr8	+	12930200	12930638	12930200	12930295	12930533	12930638
18855	"ENSDARG00000043571"	NA	chr8	+	12935171	12935621	12935171	12935263	12935566	12935621
18856	"ENSDARG00000043571"	NA	chr8	+	12936774	12937198	12936774	12936971	12937087	12937198
18857	"ENSDARG00000077405"	"psip1b"	chr23	+	45214968	45215277	45214968	45215005	45215239	45215277
18858	"ENSDARG00000077405"	"psip1b"	chr23	+	45354106	45354411	45354106	45354143	45354373	45354411
18859	"ENSDARG00000035322"	"myh7bb"	chr23	+	18724154	18724570	18724154	18724298	18724414	18724570
18860	"ENSDARG00000035322"	"myh7bb"	chr23	+	18724654	18724925	18724654	18724682	18724885	18724925
18861	"ENSDARG00000035322"	"myh7bb"	chr23	+	18725715	18726031	18725715	18725745	18725932	18726031
18862	"ENSDARG00000035322"	"myh7bb"	chr23	+	18730231	18730669	18730231	18730402	18730485	18730669
18863	"ENSDARG00000035322"	"myh7bb"	chr23	+	18730961	18731431	18730961	18731094	18731173	18731431
18864	"ENSDARG00000035322"	"myh7bb"	chr23	+	18737947	18738438	18737947	18738190	18738270	18738438
18865	"ENSDARG00000035322"	"myh7bb"	chr23	+	18738270	18738650	18738270	18738447	18738539	18738650
18866	"ENSDARG00000035322"	"myh7bb"	chr23	+	18747486	18747919	18747486	18747666	18747753	18747919
18867	"ENSDARG00000035322"	"myh7bb"	chr23	+	18750746	18751148	18750746	18750941	18751022	18751148
18868	"ENSDARG00000035322"	"myh7bb"	chr23	+	18754033	18754430	18754033	18754125	18754292	18754430
18869	"ENSDARG00000071238"	"ftr58"	chr23	-	6861024	6861423	6861024	6861242	6861327	6861423
18870	"ENSDARG00000071052"	"si:dkey-150i13.2"	chr23	+	12925078	12925342	12925078	12925159	12925232	12925342
18871	"ENSDARG00000056554"	"rap1gap"	chr23	+	22420973	22421249	22420973	22421037	22421137	22421249
18872	"ENSDARG00000056554"	"rap1gap"	chr23	+	22420973	22421445	22420973	22421249	22421341	22421445
18873	"ENSDARG00000020850"	"eef1a1l1"	chr19	+	43120169	43120449	43120169	43120349	43120435	43120449
18874	"ENSDARG00000020850"	"eef1a1l1"	chr19	+	43120477	43120970	43120477	43120711	43120819	43120970
18875	"ENSDARG00000020850"	"eef1a1l1"	chr19	+	43120477	43120970	43120477	43120732	43120819	43120970
18876	"ENSDARG00000020850"	"eef1a1l1"	chr19	+	43121509	43121842	43121509	43121530	43121607	43121842
18877	"ENSDARG00000020850"	"eef1a1l1"	chr19	+	43121607	43121966	43121607	43121842	43121899	43121966
18878	"ENSDARG00000020850"	"eef1a1l1"	chr19	+	43121607	43121966	43121607	43121842	43121922	43121966
18879	"ENSDARG00000056961"	"ccdc30"	chr23	+	20716483	20716810	20716483	20716546	20716617	20716810
18880	"ENSDARG00000056961"	"ccdc30"	chr23	+	20716483	20716981	20716483	20716810	20716891	20716981
18881	"ENSDARG00000056961"	"ccdc30"	chr23	+	20726468	20726794	20726468	20726605	20726691	20726794
18882	"ENSDARG00000004325"	"casp9"	chr23	+	24977333	24977567	24977333	24977381	24977517	24977567
18883	"ENSDARG00000004325"	"casp9"	chr23	+	24980012	24980473	24980012	24980135	24980325	24980473
