ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
21916	"ENSDARG00000034668"	"celf3a"	chr19	-	8837092	8837172	8836767	8836911	8842388	8842514
21917	"ENSDARG00000034668"	"celf3a"	chr19	-	8876877	8876960	8845072	8845121	8877291	8877469
21918	"ENSDARG00000016765"	"scamp3"	chr19	+	8996744	8996904	8994307	8994436	8997574	8997676
21921	"ENSDARG00000099256"	"pum1"	chr19	+	43065807	43065950	43063966	43064068	43068141	43068280
21922	"ENSDARG00000099256"	"pum1"	chr19	+	43087002	43087195	43083949	43084071	43089323	43089455
21923	"ENSDARG00000030116"	"susd6"	chr20	-	28923475	28923619	28897442	28897646	28931700	28931901
21924	"ENSDARG00000062521"	"atp9b"	chr19	+	22106210	22106291	22101095	22101190	22112965	22113041
21925	"ENSDARG00000062521"	"atp9b"	chr19	+	22112899	22113041	22106210	22106291	22114134	22114211
21926	"ENSDARG00000062521"	"atp9b"	chr19	+	22112965	22113041	22106210	22106291	22114134	22114211
21927	"ENSDARG00000062521"	"atp9b"	chr19	+	22166433	22166578	22164165	22164453	22166762	22166827
21928	"ENSDARG00000062521"	"atp9b"	chr19	+	22169336	22169394	22169064	22169173	22173087	22173291
21930	"ENSDARG00000105012"	"utp23"	chr19	+	45965610	45965785	45962015	45962384	45967210	45967718
21931	"ENSDARG00000017199"	"elp2"	chr19	-	34704514	34704704	34698251	34698373	34716505	34716604
21932	"ENSDARG00000017199"	"elp2"	chr19	-	34708795	34708868	34704514	34704704	34713463	34713521
21933	"ENSDARG00000017199"	"elp2"	chr19	-	34713463	34713521	34704514	34704704	34716505	34716604
21934	"ENSDARG00000017199"	"elp2"	chr19	-	34741935	34742014	34741375	34741446	34742301	34742440
21936	"ENSDARG00000115266"	"imp3"	chr2	-	9988821	9988896	9988074	9988154	9989490	9989598
21937	"ENSDARG00000054797"	"zgc:153441"	chr19	-	42422146	42422308	42420066	42420186	42422396	42422588
21938	"ENSDARG00000104889"	"kpnb1"	chr19	+	48025276	48025335	48024456	48024648	48025551	48025734
21939	"ENSDARG00000104889"	"kpnb1"	chr19	+	48030387	48030489	48030077	48030188	48030566	48030791
21940	"ENSDARG00000104889"	"kpnb1"	chr19	+	48032731	48032803	48032076	48032224	48032871	48033016
21941	"ENSDARG00000104889"	"kpnb1"	chr19	+	48032871	48033016	48032076	48032224	48033186	48033269
21942	"ENSDARG00000063006"	"cacng7a"	chr19	-	9866805	9867001	9859930	9860017	9882588	9882821
21944	"ENSDARG00000043746"	"nrxn3a"	chr17	-	16962923	16963228	16927142	16927227	16994865	16995037
21945	"ENSDARG00000043746"	"nrxn3a"	chr17	-	16965717	16965807	16962923	16963228	16994865	16995037
21946	"ENSDARG00000043746"	"nrxn3a"	chr17	-	17260782	17260809	17257440	17257560	17269169	17269343
21947	"ENSDARG00000043746"	"nrxn3a"	chr17	-	17273286	17273406	17272486	17272868	17283121	17283325
21948	"ENSDARG00000043746"	"nrxn3a"	chr17	-	17278873	17278900	17273286	17273406	17283121	17283325
21949	"ENSDARG00000043746"	"nrxn3a"	chr17	-	17340199	17340361	17317951	17318390	17346524	17346826
21950	"ENSDARG00000043746"	"nrxn3a"	chr17	-	17344359	17344404	17340199	17340361	17346524	17346826
21951	"ENSDARG00000043746"	"nrxn3a"	chr17	-	17346524	17346826	17340199	17340361	17440744	17441939
21952	"ENSDARG00000001558"	"kifc1"	chr19	+	6991458	6991488	6990969	6991095	6992348	6992429
21953	"ENSDARG00000001558"	"kifc1"	chr19	+	6991461	6991488	6990969	6991095	6992348	6992429
21954	"ENSDARG00000086207"	"grin2da"	chr19	-	9957784	9957899	9949896	9950102	9990038	9990367
21955	"ENSDARG00000021265"	"mybpc2b"	chr24	+	38303671	38303692	38302304	38302322	38306010	38306073
21956	"ENSDARG00000021265"	"mybpc2b"	chr24	+	38337617	38337777	38335876	38336016	38340164	38340301
21957	"ENSDARG00000045364"	"trappc3"	chr19	-	35725536	35725636	35723670	35723853	35729488	35729586
21958	"ENSDARG00000010023"	"CU856539.1"	chr10	-	2510339	2510411	2508281	2508394	2511292	2511406
21959	"ENSDARG00000058089"	"rprd2a"	chr19	-	8903909	8904039	8901387	8901521	8926364	8926575
21960	"ENSDARG00000058800"	"rab25a"	chr19	-	7416211	7416292	7413941	7415099	7417562	7417756
21961	"ENSDARG00000104403"	"oscp1a"	chr19	+	3828392	3828547	3827571	3827601	3829368	3829536
21962	"ENSDARG00000096912"	"vps50"	chr19	+	40400430	40400502	40395897	40396020	40418667	40418721
21963	"ENSDARG00000002880"	"vps50"	chr19	+	40477218	40477359	40466050	40466149	40509590	40509726
21964	"ENSDARG00000002880"	"vps50"	chr19	+	40587979	40588060	40565264	40565386	40641337	40641486
21966	"ENSDARG00000031795"	"abcf1"	chr19	-	30445775	30445810	30445515	30445632	30445901	30446034
21967	"ENSDARG00000034988"	"asb4"	chr19	+	41173551	41173851	41169995	41170327	41177907	41178395
21968	"ENSDARG00000087910"	"dact3a"	chr10	+	413541	413637	412484	412608	416004	417188
21970	"ENSDARG00000098228"	"thrap3b"	chr19	-	3870769	3870930	3868339	3868613	3871913	3871989
21972	"ENSDARG00000070800"	"zgc:109744"	chr19	-	22345323	22345441	22341810	22344741	22346463	22346603
21973	"ENSDARG00000004472"	"atat1"	chr19	+	27495658	27495704	27493428	27493530	27500727	27500802
21975	"ENSDARG00000004472"	"atat1"	chr19	+	27500727	27500802	27495658	27495704	27505042	27505262
21976	"ENSDARG00000004472"	"atat1"	chr19	+	27510957	27511052	27505042	27505262	27515011	27515651
21977	"ENSDARG00000004472"	"atat1"	chr19	+	27511164	27511248	27510957	27511052	27515011	27515651
21978	"ENSDARG00000007943"	"gabpb2a"	chr19	-	7436953	7437066	7432709	7435640	7438038	7438206
21979	"ENSDARG00000087529"	"zgc:85936"	chr19	+	48064472	48066188	48063603	48063724	48066987	48067156
21980	"ENSDARG00000105116"	"p4hb"	chr6	-	18206033	18206144	18203463	18204694	18206872	18207054
21981	"ENSDARG00000105116"	"p4hb"	chr6	-	18219789	18219927	18208829	18208934	18220029	18220163
21982	"ENSDARG00000069150"	"rit1"	chr19	+	24046798	24046855	24043034	24043137	24056325	24056399
21983	"ENSDARG00000069150"	"rit1"	chr19	+	24058570	24058762	24056325	24056399	24064836	24065522
21984	"ENSDARG00000002696"	"gnb3b"	chr19	-	5113274	5113476	5110235	5110452	5117587	5117654
21985	"ENSDARG00000002696"	"gnb3b"	chr19	-	5121896	5121960	5117749	5117906	5122545	5122691
21986	"ENSDARG00000103607"	"wtip"	chr18	-	475873	475975	456035	456103	493297	494606
21987	"ENSDARG00000005186"	"sp4"	chr19	+	2550566	2551974	2547596	2547682	2554808	2555001
21988	"ENSDARG00000076118"	"cdip1"	chr3	-	46403625	46403773	46398303	46398477	46410284	46410387
21989	"ENSDARG00000004866"	"mindy1"	chr19	+	7456316	7456943	7455940	7456197	7461176	7461234
21990	"ENSDARG00000035889"	"zbtb8b"	chr19	-	32510009	32510167	32505746	32506055	32515021	32516076
21992	"ENSDARG00000062900"	"si:ch211-81a5.1"	chr19	+	9008945	9009163	9007467	9007534	9009704	9009773
21995	"ENSDARG00000017675"	"utp4"	chr18	+	14620441	14620607	14619543	14619651	14621420	14621609
21996	"ENSDARG00000015566"	"dnmt3ab"	chr17	-	36970662	36971013	36967814	36967973	36992174	36992321
21997	"ENSDARG00000015566"	"dnmt3ab"	chr17	-	36992174	36992321	36970662	36971013	36992761	36992808
21998	"ENSDARG00000015566"	"dnmt3ab"	chr17	-	36992761	36992808	36970662	36971013	37013296	37013630
21999	"ENSDARG00000062357"	"tafa1a"	chr23	-	18178127	18178203	18177280	18177884	18180913	18181038
22000	"ENSDARG00000062357"	"tafa1a"	chr23	-	18194508	18194646	18180898	18181038	18285962	18286090
22001	"ENSDARG00000062357"	"tafa1a"	chr23	-	18194508	18194650	18180913	18181038	18285962	18286092
22002	"ENSDARG00000044380"	"rbmx2"	chr21	+	38640453	38640569	38638978	38639052	38641830	38641882
22003	"ENSDARG00000091702"	"csnk2a4"	chr11	+	2444718	2444819	2444085	2444187	2444896	2445045
22004	"ENSDARG00000059993"	"trpm4a"	chr3	+	32494580	32494642	32492466	32492745	32495726	32495892
22005	"ENSDARG00000059993"	"trpm4a"	chr3	+	32504525	32504590	32503911	32504089	32506412	32506661
22006	"ENSDARG00000059993"	"trpm4a"	chr3	+	32512572	32512705	32512378	32512494	32512784	32512959
22007	"ENSDARG00000059993"	"trpm4a"	chr3	+	32517790	32517887	32517375	32517448	32518240	32518947
22008	"ENSDARG00000099840"	"lpar1"	chr10	+	13036984	13038140	13000369	13000938	13063441	13063743
22009	"ENSDARG00000099840"	"lpar1"	chr10	+	13037385	13038140	13000703	13000938	13063441	13064110
22010	"ENSDARG00000028163"	"prg4b"	chr20	+	34030862	34030985	34030657	34030774	34032185	34032227
22011	"ENSDARG00000028163"	"prg4b"	chr20	+	34032185	34032227	34030862	34030985	34032553	34032607
22012	"ENSDARG00000062590"	"pleca"	chr19	-	22418001	22421346	22407818	22416685	22422956	22423055
22013	"ENSDARG00000062590"	"pleca"	chr19	-	22422956	22423055	22418001	22421346	22424035	22424140
22015	"ENSDARG00000062590"	"pleca"	chr19	-	22438203	22438356	22435040	22435195	22439766	22439892
22017	"ENSDARG00000035887"	"zgc:91944"	chr19	-	32582605	32582731	32579010	32579161	32583484	32583595
22018	"ENSDARG00000035887"	"zgc:91944"	chr19	-	32582605	32582731	32579010	32579161	32586308	32586394
22019	"ENSDARG00000035887"	"zgc:91944"	chr19	-	32583484	32583595	32579010	32579161	32586308	32586394
22020	"ENSDARG00000035887"	"zgc:91944"	chr19	-	32583484	32583595	32582605	32582731	32586308	32586394
22021	"ENSDARG00000035887"	"zgc:91944"	chr19	-	32588664	32589076	32586308	32586394	32600026	32600138
22022	"ENSDARG00000035887"	"zgc:91944"	chr19	-	32600038	32600138	32588664	32589076	32600630	32600823
22023	"ENSDARG00000070702"	"s100v2"	chr19	-	24265469	24265601	24262262	24264268	24267216	24267407
22024	"ENSDARG00000020007"	"col1a2"	chr19	+	40995587	40995686	40995444	40995489	40995768	40995876
22025	"ENSDARG00000020007"	"col1a2"	chr19	+	40996020	40996074	40995768	40995876	40997497	40997551
22026	"ENSDARG00000020007"	"col1a2"	chr19	+	40996184	40996238	40996020	40996074	40997497	40997551
22027	"ENSDARG00000020007"	"col1a2"	chr19	+	40997497	40997551	40996184	40996238	40997680	40997734
22028	"ENSDARG00000020007"	"col1a2"	chr19	+	40997680	40997734	40997497	40997551	40997866	40997974
22029	"ENSDARG00000020007"	"col1a2"	chr19	+	40997866	40997974	40997680	40997734	40998061	40998115
22030	"ENSDARG00000020007"	"col1a2"	chr19	+	40998379	40998541	40998201	40998255	40998631	40998739
22031	"ENSDARG00000020007"	"col1a2"	chr19	+	40998839	40998947	40998631	40998739	40999031	40999085
22032	"ENSDARG00000020007"	"col1a2"	chr19	+	40999791	40999845	40999568	40999676	40999934	41000042
22033	"ENSDARG00000100392"	"rps18"	chr19	-	18625926	18626028	18622221	18622313	18626415	18626514
22034	"ENSDARG00000100392"	"rps18"	chr19	-	18626244	18626331	18625433	18626028	18626415	18626514
22035	"ENSDARG00000100392"	"rps18"	chr19	-	18626415	18626514	18625433	18626028	18626974	18626992
22036	"ENSDARG00000054723"	"si:ch211-242b18.1"	chr20	+	34587265	34587327	34582275	34582419	34591973	34592097
22037	"ENSDARG00000054723"	"si:ch211-242b18.1"	chr20	+	34587265	34587342	34582305	34582419	34591973	34592097
22038	"ENSDARG00000054723"	"si:ch211-242b18.1"	chr20	+	34593703	34593757	34592686	34592831	34600005	34600143
22039	"ENSDARG00000054723"	"si:ch211-242b18.1"	chr20	+	34603547	34603742	34602479	34602659	34604171	34604450
22040	"ENSDARG00000054723"	"si:ch211-242b18.1"	chr20	+	34607653	34607723	34605043	34605088	34609921	34610043
22041	"ENSDARG00000054723"	"si:ch211-242b18.1"	chr20	+	34607656	34607723	34604968	34605088	34609921	34610043
22042	"ENSDARG00000054723"	"si:ch211-242b18.1"	chr20	+	34628120	34628264	34627768	34628013	34630163	34630433
22043	"ENSDARG00000054723"	"si:ch211-242b18.1"	chr20	+	34629352	34629607	34628120	34628264	34630163	34630433
22044	"ENSDARG00000054723"	"si:ch211-242b18.1"	chr20	+	34632553	34632743	34630772	34630895	34632832	34632954
22045	"ENSDARG00000054723"	"si:ch211-242b18.1"	chr20	+	34634131	34634260	34632832	34632954	34634802	34634895
22046	"ENSDARG00000054723"	"si:ch211-242b18.1"	chr20	+	34638378	34638425	34638160	34638299	34642635	34644082
22047	"ENSDARG00000054723"	"si:ch211-242b18.1"	chr20	+	34638696	34638787	34638378	34638425	34642635	34644082
22048	"ENSDARG00000093406"	NA	chr19	-	31582085	31582220	31579390	31580697	31582348	31582474
22049	"ENSDARG00000070094"	"sytl1"	chr19	-	42582863	42582918	42582740	42582771	42583658	42583824
22050	"ENSDARG00000102995"	"rbm24a"	chr19	+	46122684	46122739	46120168	46120292	46146382	46148977
22052	"ENSDARG00000093453"	"ahdc1"	chr19	+	43451676	43451762	43439456	43439824	43488707	43488742
22053	"ENSDARG00000093453"	"ahdc1"	chr19	+	43488707	43488742	43451676	43451762	43491180	43495623
22054	"ENSDARG00000003169"	"magi1b"	chr11	+	18970480	18970597	18873112	18873916	19013481	19013601
22055	"ENSDARG00000003169"	"magi1b"	chr11	+	19029595	19029631	19027595	19027678	19037710	19037768
22056	"ENSDARG00000003169"	"magi1b"	chr11	+	19040029	19040146	19038533	19038619	19041480	19041666
22057	"ENSDARG00000003169"	"magi1b"	chr11	+	19080400	19080494	19076299	19076503	19081873	19081961
22058	"ENSDARG00000003169"	"magi1b"	chr11	+	19084570	19084709	19082343	19082487	19086101	19086181
22059	"ENSDARG00000003169"	"magi1b"	chr11	+	19086101	19086181	19084570	19084709	19088982	19089514
22060	"ENSDARG00000088807"	"klhl22"	chr8	+	51717877	51718070	51716283	51716693	51718466	51718700
22061	"ENSDARG00000029497"	"tfcp2l1"	chr9	+	38296500	38296574	38295868	38296011	38298858	38298964
22062	"ENSDARG00000029497"	"tfcp2l1"	chr9	+	38299042	38299149	38298858	38298964	38299217	38299370
22063	"ENSDARG00000017522"	"ctdp1"	chr19	-	11779195	11779352	11719083	11719292	11790693	11790921
22068	"ENSDARG00000004378"	"yrk"	chr19	+	43392683	43392720	43359074	43359162	43396705	43396967
22069	"ENSDARG00000004378"	"yrk"	chr19	+	43415213	43415378	43411024	43411174	43420975	43421155
22070	"ENSDARG00000004378"	"yrk"	chr19	+	43418094	43418250	43411024	43411174	43420975	43421155
22071	"ENSDARG00000004378"	"yrk"	chr19	+	43424530	43424662	43424074	43424228	43430198	43430737
22072	"ENSDARG00000104478"	"cap2"	chr19	+	46169075	46169207	46158077	46158249	46171943	46172044
22073	"ENSDARG00000104478"	"cap2"	chr19	+	46169075	46169207	46158077	46158260	46171943	46172044
22074	"ENSDARG00000104478"	"cap2"	chr19	+	46181796	46181874	46171943	46172044	46192295	46192439
22075	"ENSDARG00000101980"	"bmper"	chr16	+	7156924	7157010	7154265	7154843	7161118	7161218
22076	"ENSDARG00000101980"	"bmper"	chr16	+	7161118	7161218	7156924	7157010	7163240	7163323
22077	"ENSDARG00000101980"	"bmper"	chr16	+	7161118	7161218	7156924	7157010	7166363	7166454
22078	"ENSDARG00000101980"	"bmper"	chr16	+	7163240	7163323	7156924	7157010	7166363	7166454
22079	"ENSDARG00000101980"	"bmper"	chr16	+	7163240	7163323	7161118	7161218	7166363	7166454
22080	"ENSDARG00000101980"	"bmper"	chr16	+	7169421	7169504	7166363	7166454	7171881	7171981
22081	"ENSDARG00000018397"	"hpca"	chr19	-	32630630	32630736	32622176	32624879	32638061	32638343
22082	"ENSDARG00000018397"	"hpca"	chr19	-	32641578	32641725	32638061	32638343	32710746	32710922
22083	"ENSDARG00000075405"	"adck5"	chr19	+	11875418	11875532	11873913	11874054	11877455	11877587
22084	"ENSDARG00000035907"	"fam49al"	chr19	+	30662043	30662124	30654676	30654768	30667002	30667124
22085	"ENSDARG00000035907"	"fam49al"	chr19	+	30672888	30673025	30669897	30670003	30675648	30675726
22086	"ENSDARG00000035907"	"fam49al"	chr19	+	30681425	30681496	30676665	30676792	30681601	30683678
22087	"ENSDARG00000002748"	"sema6d"	chr19	+	413272	413401	413008	413182	414694	414772
22089	"ENSDARG00000073720"	NA	chr8	-	31926084	31926210	31923857	31924060	31929566	31929789
22090	"ENSDARG00000073720"	NA	chr8	-	31935717	31935947	31929566	31929789	31938056	31938364
22091	"ENSDARG00000023082"	"krt1-19d"	chr19	-	5330527	5330684	5328622	5328784	5332365	5332784
22092	"ENSDARG00000023082"	"krt1-19d"	chr19	-	5331017	5331100	5330527	5330684	5332365	5332784
22093	"ENSDARG00000103203"	"vps28"	chr19	+	46228871	46228925	46227134	46227236	46232521	46232613
22094	"ENSDARG00000038360"	"thg1l"	chr14	+	6536663	6536840	6535425	6535897	6538616	6538786
22095	"ENSDARG00000038360"	"thg1l"	chr14	+	6539132	6539221	6538616	6538786	6539993	6540101
22096	"ENSDARG00000036109"	"mtx1b"	chr19	-	24460452	24460545	24455267	24455450	24465154	24465234
22097	"ENSDARG00000036109"	"mtx1b"	chr19	-	24467387	24467457	24465154	24465234	24484662	24484758
22098	"ENSDARG00000039647"	"slc6a1b"	chr11	-	1008266	1008367	1005146	1005314	1011244	1011347
22099	"ENSDARG00000039647"	"slc6a1b"	chr11	-	1011244	1011347	1008266	1008367	1013381	1013513
22100	"ENSDARG00000039647"	"slc6a1b"	chr11	-	1022389	1022490	1022025	1022135	1022858	1022990
22101	"ENSDARG00000090268"	"krtt1c19e"	chr19	-	5345175	5345258	5344379	5344536	5345356	5345751
22102	"ENSDARG00000061952"	"ecpas"	chr1	-	19571082	19571294	19570368	19570412	19572559	19572751
22103	"ENSDARG00000061952"	"ecpas"	chr1	-	19591020	19591106	19590768	19590844	19591192	19591312
22104	"ENSDARG00000100397"	"pde6c"	chr12	+	5147666	5147774	5147489	5147590	5147852	5147916
22105	"ENSDARG00000099258"	"vps52"	chr19	+	18635245	18635421	18629714	18629782	18636432	18636533
22106	"ENSDARG00000099258"	"vps52"	chr19	+	18635245	18635421	18629714	18629782	18636738	18636790
22108	"ENSDARG00000099258"	"vps52"	chr19	+	18636432	18636533	18629714	18629782	18636738	18636790
22109	"ENSDARG00000099258"	"vps52"	chr19	+	18636432	18636533	18635245	18635421	18636738	18636790
22110	"ENSDARG00000099258"	"vps52"	chr19	+	18639178	18639297	18638892	18639048	18639631	18639755
22111	"ENSDARG00000071014"	"s100u"	chr19	+	7587599	7587732	7575340	7575484	7588972	7589562
22112	"ENSDARG00000034956"	"myclb"	chr19	-	30809758	30810351	30805512	30807642	30810822	30811161
22113	"ENSDARG00000038505"	"polr2h"	chr22	-	36527012	36527096	36521138	36524511	36527576	36527670
22114	"ENSDARG00000038505"	"polr2h"	chr22	-	36527576	36527670	36527012	36527096	36528203	36528287
22115	"ENSDARG00000014588"	"adcy2b"	chr19	-	27634768	27634885	27633284	27633469	27636975	27637113
22116	"ENSDARG00000014588"	"adcy2b"	chr19	-	27643142	27643227	27636975	27637113	27648405	27648503
22117	"ENSDARG00000014588"	"adcy2b"	chr19	-	27696664	27696814	27687416	27687565	27719397	27719559
22118	"ENSDARG00000014588"	"adcy2b"	chr19	-	27739437	27739635	27719397	27719559	27776298	27776649
22119	"ENSDARG00000035871"	"rpl30"	chr19	+	32857390	32857521	32857160	32857306	32860508	32860731
22120	"ENSDARG00000035677"	"bmp8a"	chr19	-	35020117	35020228	35019303	35019704	35023356	35023433
22121	"ENSDARG00000061458"	"phf14"	chr19	+	38255372	38255494	38255117	38255174	38257737	38257744
22122	"ENSDARG00000061458"	"phf14"	chr19	+	38255372	38255494	38255117	38255174	38293167	38293285
22124	"ENSDARG00000002549"	"eif3eb"	chr19	-	22655142	22655246	22648913	22649040	22655641	22655767
22125	"ENSDARG00000002549"	"eif3eb"	chr19	-	22655142	22655267	22648913	22649040	22655641	22655754
22126	"ENSDARG00000101115"	"med30"	chr19	+	46377642	46377801	46373667	46373874	46390286	46390394
22127	"ENSDARG00000101115"	"med30"	chr19	+	46390286	46390394	46377642	46377801	46410894	46411358
22130	"ENSDARG00000063187"	"agpat5"	chr13	-	6267143	6267305	6266354	6266478	6268409	6268500
22131	"ENSDARG00000095396"	"CU468730.1"	chr23	+	36419438	36419582	36418151	36418223	36419851	36419900
22134	"ENSDARG00000012138"	"sgce"	chr19	-	41041928	41041972	41038667	41039044	41045623	41045812
22136	"ENSDARG00000062206"	"skiv2l"	chr19	-	26883939	26884158	26875134	26875275	26885894	26886005
22137	"ENSDARG00000012135"	"fbxl2"	chr19	+	42667157	42667252	42663859	42663934	42667883	42668048
22138	"ENSDARG00000078522"	"si:ch211-80h18.1"	chr19	-	3091299	3091353	3090168	3090204	3093487	3093520
22139	"ENSDARG00000078522"	"si:ch211-80h18.1"	chr19	-	3091640	3091685	3091299	3091353	3093487	3093520
22140	"ENSDARG00000078522"	"si:ch211-80h18.1"	chr19	-	3093487	3093520	3091640	3091685	3093600	3093645
22141	"ENSDARG00000078522"	"si:ch211-80h18.1"	chr19	-	3096443	3096497	3094756	3094803	3096597	3096633
22142	"ENSDARG00000078522"	"si:ch211-80h18.1"	chr19	-	3096846	3096879	3096597	3096633	3097057	3097087
22143	"ENSDARG00000078522"	"si:ch211-80h18.1"	chr19	-	3097057	3097087	3096597	3096633	3100421	3100466
22144	"ENSDARG00000078522"	"si:ch211-80h18.1"	chr19	-	3097057	3097087	3096597	3096633	3100580	3100637
22145	"ENSDARG00000078522"	"si:ch211-80h18.1"	chr19	-	3100421	3100466	3096597	3096633	3100580	3100637
22146	"ENSDARG00000078522"	"si:ch211-80h18.1"	chr19	-	3100421	3100466	3097057	3097087	3100580	3100637
22147	"ENSDARG00000078522"	"si:ch211-80h18.1"	chr19	-	3102865	3102925	3101347	3101410	3106816	3106840
22148	"ENSDARG00000078522"	"si:ch211-80h18.1"	chr19	-	3105244	3105280	3102865	3102925	3106816	3106840
22149	"ENSDARG00000078522"	"si:ch211-80h18.1"	chr19	-	3114314	3114353	3114074	3114113	3114510	3114552
22150	"ENSDARG00000078522"	"si:ch211-80h18.1"	chr19	-	3120577	3120610	3117461	3117503	3122401	3122470
22151	"ENSDARG00000078522"	"si:ch211-80h18.1"	chr19	-	3120577	3120763	3117461	3117503	3122401	3122470
22153	"ENSDARG00000030364"	"angpt1"	chr19	-	46823302	46823433	46812271	46812929	46849283	46849450
22154	"ENSDARG00000036773"	"s100s"	chr19	+	7604445	7604501	7595923	7596009	7604775	7604929
22155	"ENSDARG00000036773"	"s100s"	chr19	+	7604445	7604501	7597935	7598201	7604775	7604929
22157	"ENSDARG00000077818"	"nrg2a"	chr21	-	28575865	28575889	28568231	28568334	28582484	28582543
22158	"ENSDARG00000077818"	"nrg2a"	chr21	-	28582484	28582543	28568231	28568334	28582857	28582934
22159	"ENSDARG00000077818"	"nrg2a"	chr21	-	28582484	28582543	28568231	28568334	28601437	28601558
22160	"ENSDARG00000077818"	"nrg2a"	chr21	-	28582857	28582934	28568231	28568334	28601437	28601558
22161	"ENSDARG00000077818"	"nrg2a"	chr21	-	28582857	28582934	28582484	28582543	28601437	28601558
22162	"ENSDARG00000077818"	"nrg2a"	chr21	-	28601437	28601558	28582484	28582543	28636680	28636799
22163	"ENSDARG00000020798"	"necap1"	chr19	+	10401624	10401729	10401437	10401538	10404039	10404121
22164	"ENSDARG00000074059"	"dlg5a"	chr13	+	16379559	16379628	16342925	16343226	16388756	16388919
22165	"ENSDARG00000074059"	"dlg5a"	chr13	+	16405955	16406215	16396812	16396996	16410033	16410346
22166	"ENSDARG00000074059"	"dlg5a"	chr13	+	16413161	16413392	16410033	16410346	16420468	16420653
22167	"ENSDARG00000074059"	"dlg5a"	chr13	+	16436017	16436884	16431242	16431335	16439022	16439143
22168	"ENSDARG00000074059"	"dlg5a"	chr13	+	16474247	16474418	16473400	16473549	16477361	16477558
22169	"ENSDARG00000074059"	"dlg5a"	chr13	+	16483080	16483190	16479813	16479941	16491026	16491136
22170	"ENSDARG00000056509"	"pdik1l"	chr19	+	15508711	15509474	15496017	15496317	15517128	15518874
22171	"ENSDARG00000030945"	"si:ch211-259g3.4"	chr15	-	16126845	16126947	16125768	16125903	16127114	16127236
22172	"ENSDARG00000030945"	"si:ch211-259g3.4"	chr15	-	16176230	16176365	16175998	16176125	16177314	16177603
22173	"ENSDARG00000099353"	"slc25a13"	chr19	-	41302472	41302611	41296315	41296474	41309478	41309619
22176	"ENSDARG00000028533"	"macf1a"	chr19	-	35047664	35047876	35043328	35043434	35052364	35052451
22178	"ENSDARG00000028533"	"macf1a"	chr19	-	35052364	35052482	35047664	35047876	35055383	35055458
22179	"ENSDARG00000028533"	"macf1a"	chr19	-	35054710	35054728	35052364	35052482	35055383	35055458
22180	"ENSDARG00000028533"	"macf1a"	chr19	-	35076162	35076381	35075514	35075718	35076608	35076836
22181	"ENSDARG00000028533"	"macf1a"	chr19	-	35082134	35082461	35079465	35079550	35082862	35083022
22182	"ENSDARG00000028533"	"macf1a"	chr19	-	35126386	35126449	35123409	35123648	35128173	35128285
22184	"ENSDARG00000086317"	"si:ch211-67e16.4"	chr9	+	14027773	14028211	14023392	14024074	14037077	14037125
22186	"ENSDARG00000076609"	"si:ch211-199g17.9"	chr19	+	43608206	43608270	43606114	43606204	43608479	43608546
22187	"ENSDARG00000103907"	"sgo1"	chr19	+	48357691	48357856	48357174	48357335	48358346	48358478
22188	"ENSDARG00000099118"	NA	chr19	+	4154165	4154192	4151202	4151328	4155994	4156116
22190	"ENSDARG00000036438"	"ndufv1"	chr19	+	9218302	9218486	9217037	9217208	9220777	9220967
22191	"ENSDARG00000036438"	"ndufv1"	chr19	+	9220777	9220967	9218302	9218486	9222764	9222977
22192	"ENSDARG00000036438"	"ndufv1"	chr19	+	9225555	9225637	9223286	9223453	9226256	9226402
22193	"ENSDARG00000036438"	"ndufv1"	chr19	+	9226256	9226402	9223286	9223453	9228053	9228512
22194	"ENSDARG00000070688"	"ncalda"	chr16	-	9840673	9840779	9833255	9835289	9846845	9847245
22196	"ENSDARG00000008026"	"niban2b"	chr5	-	28945377	28945545	28929374	28929490	28948083	28948189
22197	"ENSDARG00000008026"	"niban2b"	chr5	-	28951002	28951133	28948666	28948795	28968909	28968964
22198	"ENSDARG00000055974"	"tpmt.1"	chr19	+	47293754	47293847	47292067	47292171	47293931	47294064
22199	"ENSDARG00000055974"	"tpmt.1"	chr19	+	47297700	47297745	47297138	47297224	47298355	47298657
22200	"ENSDARG00000054903"	"mta3"	chr12	+	25224079	25224145	25223798	25223907	25227535	25227603
22201	"ENSDARG00000054903"	"mta3"	chr12	+	25224079	25224145	25223842	25223903	25227535	25227603
22202	"ENSDARG00000054903"	"mta3"	chr12	+	25266672	25266895	25262802	25262960	25271350	25271443
22203	"ENSDARG00000054903"	"mta3"	chr12	+	25275584	25275709	25271781	25271813	25284344	25284510
22204	"ENSDARG00000033367"	"rrm2b"	chr19	-	32918543	32918657	32918130	32918454	32918731	32918836
22205	"ENSDARG00000033367"	"rrm2b"	chr19	-	32918731	32918836	32918543	32918657	32918980	32919114
22206	"ENSDARG00000033367"	"rrm2b"	chr19	-	32926983	32927133	32924225	32924342	32928354	32928470
22207	"ENSDARG00000090185"	"si:dkeyp-73b11.8"	chr25	-	26755052	26755128	26754577	26754954	26755204	26755249
22208	"ENSDARG00000090185"	"si:dkeyp-73b11.8"	chr25	-	26755751	26755943	26755322	26755499	26758141	26758253
