ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
14201	"ENSDARG00000069093"	"col2a1a"	chr8	+	21207647	21207884	21207647	21207730	21207830	21207884
14202	"ENSDARG00000069093"	"col2a1a"	chr8	+	21207647	21208080	21207647	21207884	21208026	21208080
14203	"ENSDARG00000069093"	"col2a1a"	chr8	+	21209823	21210022	21209823	21209868	21209968	21210022
14204	"ENSDARG00000069093"	"col2a1a"	chr8	+	21209823	21210243	21209823	21210022	21210189	21210243
14205	"ENSDARG00000069093"	"col2a1a"	chr8	+	21210993	21211285	21210993	21211100	21211231	21211285
14206	"ENSDARG00000069093"	"col2a1a"	chr8	+	21210993	21211471	21210993	21211100	21211417	21211471
14207	"ENSDARG00000069093"	"col2a1a"	chr8	+	21210993	21211471	21210993	21211285	21211417	21211471
14208	"ENSDARG00000069093"	"col2a1a"	chr8	+	21211417	21211878	21211417	21211471	21211725	21211878
14209	"ENSDARG00000069093"	"col2a1a"	chr8	+	21211860	21212108	21211860	21211878	21212000	21212108
14210	"ENSDARG00000069093"	"col2a1a"	chr8	+	21211860	21212108	21211860	21211887	21212000	21212108
14211	"ENSDARG00000069093"	"col2a1a"	chr8	+	21212001	21212407	21212001	21212108	21212299	21212407
14212	"ENSDARG00000069093"	"col2a1a"	chr8	+	21212317	21212572	21212317	21212407	21212518	21212572
14213	"ENSDARG00000069093"	"col2a1a"	chr8	+	21213328	21213800	21213328	21213382	21213681	21213800
14214	"ENSDARG00000069093"	"col2a1a"	chr8	+	21213328	21213800	21213328	21213382	21213693	21213800
14215	"ENSDARG00000069093"	"col2a1a"	chr8	+	21213693	21213942	21213693	21213801	21213889	21213942
14216	"ENSDARG00000069093"	"col2a1a"	chr8	+	21213681	21213943	21213681	21213800	21213889	21213943
14217	"ENSDARG00000069093"	"col2a1a"	chr8	+	21213681	21214133	21213681	21213942	21214025	21214133
14218	"ENSDARG00000069093"	"col2a1a"	chr8	+	21213681	21214133	21213681	21213943	21214025	21214133
14219	"ENSDARG00000110528"	"sypa"	chr8	+	22945074	22945554	22945074	22945199	22945490	22945554
14220	"ENSDARG00000095807"	"hp"	chr8	-	50147469	50147790	50147469	50147551	50147736	50147790
14221	"ENSDARG00000095807"	"hp"	chr8	-	50147736	50147948	50147736	50147790	50147907	50147948
14222	"ENSDARG00000026166"	"emilin1b"	chr17	-	12440412	12440908	12440412	12440741	12440821	12440908
14223	"ENSDARG00000089418"	"si:dkey-164f24.2"	chr8	-	32485395	32485699	32485395	32485509	32485622	32485699
14224	"ENSDARG00000089418"	"si:dkey-164f24.2"	chr8	-	32488243	32488676	32488243	32488282	32488628	32488676
14225	"ENSDARG00000042816"	"mmp9"	chr8	+	24292641	24293015	24292641	24292788	24292859	24293015
14226	"ENSDARG00000021177"	"cept1b"	chr22	-	875159	875592	875159	875244	875464	875592
14227	"ENSDARG00000061741"	"itpr3"	chr8	+	21284446	21284838	21284446	21284554	21284751	21284838
14228	"ENSDARG00000061741"	"itpr3"	chr8	+	21311666	21312160	21311666	21311787	21312148	21312160
14229	"ENSDARG00000061741"	"itpr3"	chr8	+	21312148	21312537	21312148	21312160	21312482	21312537
14230	"ENSDARG00000061741"	"itpr3"	chr8	+	21326823	21327245	21326823	21326993	21327082	21327245
14231	"ENSDARG00000061741"	"itpr3"	chr8	+	21335361	21335783	21335361	21335530	21335618	21335783
14232	"ENSDARG00000061741"	"itpr3"	chr8	+	21343972	21344359	21343972	21344117	21344193	21344359
14233	"ENSDARG00000069074"	"cry3a"	chr8	+	21249224	21249550	21249224	21249365	21249478	21249550
14234	"ENSDARG00000005015"	"tspy"	chr8	-	25712595	25712887	25712595	25712717	25712810	25712887
14235	"ENSDARG00000005015"	"tspy"	chr8	-	25712595	25712887	25712595	25712720	25712810	25712887
14236	"ENSDARG00000005015"	"tspy"	chr8	-	25713079	25713367	25713079	25713168	25713255	25713367
14237	"ENSDARG00000005015"	"tspy"	chr8	-	25713079	25713538	25713079	25713367	25713460	25713538
14238	"ENSDARG00000075183"	"rnf220b"	chr8	-	18261659	18262141	18261659	18261702	18262072	18262141
14239	"ENSDARG00000075183"	"rnf220b"	chr8	-	18262079	18262295	18262079	18262141	18262249	18262295
14240	"ENSDARG00000075183"	"rnf220b"	chr8	-	18262079	18262295	18262079	18262165	18262249	18262295
14241	"ENSDARG00000042087"	"dmap1"	chr8	-	18363790	18364187	18363790	18363958	18364053	18364187
14242	"ENSDARG00000092337"	"CU467861.6"	chr8	-	16610354	16610611	16610354	16610392	16610568	16610611
14243	"ENSDARG00000092337"	"CU467861.6"	chr8	-	16610617	16610822	16610617	16610632	16610787	16610822
14244	"ENSDARG00000092337"	"CU467861.6"	chr8	-	16610617	16611050	16610617	16610822	16610997	16611050
14245	"ENSDARG00000092337"	"CU467861.6"	chr8	-	16611470	16611861	16611470	16611598	16611821	16611861
14246	"ENSDARG00000076994"	"adgra2"	chr8	-	38043176	38043594	38043176	38043304	38043469	38043594
14247	"ENSDARG00000058032"	"tpk2"	chr8	+	14163629	14163890	14163629	14163673	14163759	14163890
14248	"ENSDARG00000057556"	"rpl17"	chr21	+	19061527	19062291	19061527	19061791	19062241	19062291
14249	"ENSDARG00000057556"	"rpl17"	chr21	+	19062123	19062295	19062123	19062159	19062241	19062295
14250	"ENSDARG00000057556"	"rpl17"	chr21	+	19062241	19062407	19062241	19062291	19062369	19062407
14251	"ENSDARG00000057556"	"rpl17"	chr21	+	19066803	19067224	19066803	19066902	19067050	19067224
14252	"ENSDARG00000006719"	"specc1la"	chr8	+	30651667	30652143	30651667	30651821	30652028	30652143
14253	"ENSDARG00000006719"	"specc1la"	chr8	+	30651667	30652143	30651667	30651821	30652036	30652143
14254	"ENSDARG00000000529"	"ofd1"	chr9	+	54741811	54742240	54741811	54741907	54742174	54742240
14255	"ENSDARG00000000529"	"ofd1"	chr9	+	54742186	54742685	54742186	54742240	54742593	54742685
14256	"ENSDARG00000042552"	"cacna1sb"	chr8	+	25776497	25776967	25776497	25776601	25776814	25776967
14257	"ENSDARG00000042552"	"cacna1sb"	chr8	+	25793967	25794434	25793967	25794078	25794162	25794434
14258	"ENSDARG00000042552"	"cacna1sb"	chr8	+	25794162	25794434	25794162	25794246	25794377	25794434
14259	"ENSDARG00000042552"	"cacna1sb"	chr8	+	25796230	25796502	25796230	25796256	25796376	25796502
14260	"ENSDARG00000055757"	"tmem9"	chr8	+	25761706	25762051	25761706	25761708	25761953	25762051
14261	"ENSDARG00000055757"	"tmem9"	chr8	+	25761706	25762051	25761706	25761712	25761953	25762051
14262	"ENSDARG00000055757"	"tmem9"	chr8	+	25761706	25762051	25761706	25761828	25761953	25762051
14263	"ENSDARG00000069230"	"zgc:153738"	chr8	-	18459331	18459716	18459331	18459514	18459599	18459716
14264	"ENSDARG00000089213"	"adam15"	chr16	-	28687272	28687490	28687272	28687344	28687437	28687490
14265	"ENSDARG00000089213"	"adam15"	chr16	-	28687437	28687864	28687437	28687490	28687798	28687864
14266	"ENSDARG00000088505"	"fam217b"	chr23	-	12157909	12158319	12157909	12157974	12158050	12158319
14267	"ENSDARG00000088505"	"fam217b"	chr23	-	12158050	12158319	12158050	12158159	12158230	12158319
14268	"ENSDARG00000088505"	"fam217b"	chr23	-	12158050	12158319	12158050	12158159	12158271	12158319
14269	"ENSDARG00000088505"	"fam217b"	chr23	-	12158271	12158685	12158271	12158319	12158553	12158685
14270	"ENSDARG00000088505"	"fam217b"	chr23	-	12158271	12158685	12158271	12158412	12158553	12158685
14271	"ENSDARG00000037476"	"sorbs3"	chr8	-	38325963	38326334	38325963	38326066	38326245	38326334
14272	"ENSDARG00000037476"	"sorbs3"	chr8	-	38349641	38349970	38349641	38349742	38349946	38349970
14273	"ENSDARG00000015164"	"mknk2b"	chr8	+	20443161	20443423	20443161	20443229	20443349	20443423
14274	"ENSDARG00000015164"	"mknk2b"	chr8	+	20443352	20443662	20443352	20443423	20443557	20443662
14275	"ENSDARG00000044935"	"hpdb"	chr8	+	34733882	34734259	34733882	34733925	34734008	34734259
14276	"ENSDARG00000044935"	"hpdb"	chr8	+	34734008	34734259	34734008	34734091	34734178	34734259
14277	"ENSDARG00000044935"	"hpdb"	chr8	+	34734008	34734259	34734008	34734091	34734182	34734259
14278	"ENSDARG00000044935"	"hpdb"	chr8	+	34741176	34741595	34741176	34741311	34741478	34741595
14279	"ENSDARG00000112493"	"BX088712.5"	chr4	-	67591264	67591595	67591264	67591364	67591497	67591595
14280	"ENSDARG00000079790"	NA	chr8	+	650341	650616	650341	650399	650495	650616
14281	"ENSDARG00000105863"	"FO904970.1"	chr8	+	54191832	54192225	54191832	54191961	54192056	54192225
14282	"ENSDARG00000105863"	"FO904970.1"	chr8	+	54193039	54193492	54193039	54193324	54193456	54193492
14283	"ENSDARG00000105863"	"FO904970.1"	chr8	+	54197558	54197741	54197558	54197599	54197682	54197741
14284	"ENSDARG00000105863"	"FO904970.1"	chr8	+	54197558	54197985	54197558	54197741	54197889	54197985
14285	"ENSDARG00000105863"	"FO904970.1"	chr8	+	54197889	54198188	54197889	54197985	54198149	54198188
14286	"ENSDARG00000067630"	"zgc:154075"	chr23	+	20804315	20804551	20804315	20804396	20804477	20804551
14287	"ENSDARG00000067630"	"zgc:154075"	chr23	+	20804315	20804757	20804315	20804551	20804697	20804757
14288	"ENSDARG00000067630"	"zgc:154075"	chr23	+	20805476	20805719	20805476	20805577	20805662	20805719
14289	"ENSDARG00000067630"	"zgc:154075"	chr23	+	20805476	20805936	20805476	20805719	20805805	20805936
14290	"ENSDARG00000067630"	"zgc:154075"	chr23	+	20810409	20810829	20810409	20810566	20810727	20810829
14291	"ENSDARG00000019096"	"myl7"	chr8	-	40461589	40461884	40461589	40461664	40461779	40461884
14292	"ENSDARG00000019096"	"myl7"	chr8	-	40461589	40462033	40461589	40461884	40461957	40462033
14293	"ENSDARG00000042732"	"tmem189"	chr8	+	28457109	28457567	28457109	28457229	28457438	28457567
14294	"ENSDARG00000090512"	"trim8a"	chr13	+	11923788	11924205	11923788	11923904	11924168	11924205
14295	"ENSDARG00000022763"	"hpcal1"	chr20	-	31252398	31252809	31252398	31252429	31252515	31252809
14296	"ENSDARG00000009689"	"daam1b"	chr20	-	21833092	21833453	21833092	21833158	21833284	21833453
14297	"ENSDARG00000009689"	"daam1b"	chr20	-	21833092	21833453	21833092	21833204	21833284	21833453
14298	"ENSDARG00000009689"	"daam1b"	chr20	-	21833092	21833453	21833092	21833207	21833284	21833453
14299	"ENSDARG00000009689"	"daam1b"	chr20	-	21839304	21839543	21839304	21839354	21839436	21839543
14300	"ENSDARG00000058419"	"gcn1"	chr8	+	3561277	3561543	3561277	3561310	3561450	3561543
14301	"ENSDARG00000058419"	"gcn1"	chr8	+	3571504	3571909	3571504	3571615	3571710	3571909
14302	"ENSDARG00000058419"	"gcn1"	chr8	+	3604761	3605176	3604761	3604812	3604979	3605176
14303	"ENSDARG00000036593"	"kdm2ba"	chr8	-	40248197	40248680	40248197	40248422	40248518	40248680
14304	"ENSDARG00000036593"	"kdm2ba"	chr8	-	40252853	40253271	40252853	40252997	40253196	40253271
14305	"ENSDARG00000036593"	"kdm2ba"	chr8	-	40252853	40253271	40252853	40252997	40253225	40253271
14306	"ENSDARG00000037655"	"pls3"	chr14	+	13465278	13465588	13465278	13465409	13465506	13465588
14307	"ENSDARG00000037655"	"pls3"	chr14	+	13465506	13465918	13465506	13465588	13465788	13465918
14308	"ENSDARG00000037655"	"pls3"	chr14	+	13519713	13520133	13519713	13519831	13519987	13520133
14309	"ENSDARG00000037655"	"pls3"	chr14	+	13523977	13524256	13523977	13524099	13524224	13524256
14310	"ENSDARG00000016724"	"zgc:162339"	chr15	+	21712327	21712766	21712327	21712404	21712478	21712766
14311	"ENSDARG00000016724"	"zgc:162339"	chr15	+	21712327	21712766	21712327	21712404	21712485	21712766
14312	"ENSDARG00000016724"	"zgc:162339"	chr15	+	21712485	21712766	21712485	21712555	21712646	21712766
14313	"ENSDARG00000078800"	"slc26a10"	chr23	+	28089260	28089484	28089260	28089312	28089395	28089484
14314	"ENSDARG00000078800"	"slc26a10"	chr23	+	28089260	28089484	28089260	28089312	28089407	28089484
14315	"ENSDARG00000078800"	"slc26a10"	chr23	+	28089260	28089618	28089260	28089484	28089563	28089618
14316	"ENSDARG00000023472"	"ctnnb2"	chr19	-	47980513	47980809	47980513	47980633	47980716	47980809
14317	"ENSDARG00000098823"	NA	chr8	+	22603993	22604404	22603993	22604211	22604313	22604404
14318	"ENSDARG00000037739"	"zgc:112980"	chr1	-	8544440	8544701	8544440	8544500	8544593	8544701
14319	"ENSDARG00000037739"	"zgc:112980"	chr1	-	8544593	8545359	8544593	8544701	8545206	8545359
14320	"ENSDARG00000055412"	"mylk4b"	chr20	-	26841446	26841779	26841446	26841552	26841636	26841779
14321	"ENSDARG00000104937"	NA	chrKN150000.1	+	42469	42782	42469	42481	42669	42782
14322	"ENSDARG00000104937"	NA	chrKN150000.1	+	55612	55974	55612	55654	55901	55974
14323	"ENSDARG00000104937"	NA	chrKN150000.1	+	55901	56176	55901	55974	56078	56176
14324	"ENSDARG00000061654"	"wwc3"	chr6	+	30576383	30576659	30576383	30576467	30576572	30576659
14325	"ENSDARG00000061654"	"wwc3"	chr6	+	30588243	30588671	30588243	30588361	30588434	30588671
14326	"ENSDARG00000009390"	"npl"	chr8	+	19489853	19490251	19489853	19490029	19490181	19490251
14327	"ENSDARG00000009390"	"npl"	chr8	+	19490181	19490578	19490181	19490251	19490331	19490578
14328	"ENSDARG00000009390"	"npl"	chr8	+	19490181	19490578	19490181	19490251	19490357	19490578
14329	"ENSDARG00000009390"	"npl"	chr8	+	19490331	19490578	19490331	19490405	19490494	19490578
14330	"ENSDARG00000009390"	"npl"	chr8	+	19493641	19494017	19493641	19493684	19493868	19494017
14331	"ENSDARG00000009390"	"npl"	chr8	+	19493641	19494017	19493641	19493751	19493868	19494017
14332	"ENSDARG00000027887"	"zfyve21"	chr13	+	43650392	43650695	43650392	43650453	43650619	43650695
14333	"ENSDARG00000027887"	"zfyve21"	chr13	+	43650392	43650695	43650392	43650475	43650619	43650695
14334	"ENSDARG00000027887"	"zfyve21"	chr13	+	43650434	43650869	43650434	43650695	43650777	43650869
14335	"ENSDARG00000077038"	"pbrm1l"	chr6	+	46413891	46414252	46413891	46414019	46414110	46414252
14336	"ENSDARG00000077038"	"pbrm1l"	chr6	+	46427877	46428615	46427877	46428135	46428556	46428615
14337	"ENSDARG00000018653"	"acot7"	chr8	-	46881195	46881508	46881195	46881352	46881452	46881508
14338	"ENSDARG00000104864"	"klhdc2"	chr17	+	136278	136670	136278	136419	136557	136670
14339	"ENSDARG00000103609"	"mib2"	chr8	-	53879501	53879598	53879501	53879579	53879580	53879598
14340	"ENSDARG00000103609"	"mib2"	chr8	-	53879501	53879983	53879501	53879598	53879840	53879983
14341	"ENSDARG00000103609"	"mib2"	chr8	-	53879501	53879983	53879501	53879609	53879840	53879983
14342	"ENSDARG00000105215"	"kdrl"	chr14	-	33013254	33013707	33013254	33013383	33013554	33013707
14343	"ENSDARG00000105215"	"kdrl"	chr14	-	33024572	33025016	33024572	33024709	33024856	33025016
14344	"ENSDARG00000103498"	"epd"	chr5	+	37838286	37838654	37838286	37838421	37838536	37838654
14345	"ENSDARG00000062415"	"ctnnd2a"	chr24	-	22442239	22442615	22442239	22442356	22442511	22442615
14346	"ENSDARG00000006990"	"creld1b"	chr8	+	54206617	54206998	54206617	54206776	54206902	54206998
14347	"ENSDARG00000035697"	"spinb"	chr8	+	625654	625865	625654	625723	625813	625865
14348	"ENSDARG00000073756"	"slc12a7a"	chr2	-	24039362	24039740	24039362	24039494	24039580	24039740
14349	"ENSDARG00000003829"	"galnt2"	chr13	-	24075421	24075774	24075421	24075504	24075681	24075774
14350	"ENSDARG00000003829"	"galnt2"	chr13	-	24084312	24084574	24084312	24084416	24084522	24084574
14351	"ENSDARG00000031562"	"tada2a"	chr15	+	15788784	15789051	15788784	15788899	15788991	15789051
14352	"ENSDARG00000094677"	"si:dkey-92j12.5"	chr1	+	23162717	23163089	23162717	23162770	23162933	23163089
14353	"ENSDARG00000094677"	"si:dkey-92j12.5"	chr1	+	23172265	23172711	23172265	23172388	23172507	23172711
14354	"ENSDARG00000094677"	"si:dkey-92j12.5"	chr1	+	23184443	23184722	23184443	23184523	23184713	23184722
14355	"ENSDARG00000043094"	"gnas"	chr6	-	49853985	49854267	49853985	49854105	49854214	49854267
14356	"ENSDARG00000062017"	"fsd1"	chr8	+	18640082	18640490	18640082	18640160	18640238	18640490
14357	"ENSDARG00000062017"	"fsd1"	chr8	+	18640082	18640490	18640082	18640164	18640238	18640490
14358	"ENSDARG00000041870"	"ift172"	chr20	+	38855618	38855880	38855618	38855692	38855787	38855880
14359	"ENSDARG00000041870"	"ift172"	chr20	+	38864227	38864586	38864227	38864363	38864467	38864586
14360	"ENSDARG00000038024"	"flr"	chr3	+	28842121	28842381	28842121	28842163	28842273	28842381
14361	"ENSDARG00000038024"	"flr"	chr3	+	28842010	28842381	28842010	28842163	28842310	28842381
14362	"ENSDARG00000038024"	"flr"	chr3	+	28842273	28842683	28842273	28842376	28842629	28842683
14363	"ENSDARG00000038024"	"flr"	chr3	+	28842273	28842683	28842273	28842381	28842629	28842683
14364	"ENSDARG00000038024"	"flr"	chr3	+	28842629	28843061	28842629	28842683	28842763	28843061
14365	"ENSDARG00000038024"	"flr"	chr3	+	28842763	28843061	28842763	28842817	28842962	28843061
14366	"ENSDARG00000038024"	"flr"	chr3	+	28842763	28843061	28842763	28842829	28842962	28843061
14367	"ENSDARG00000019529"	"parp1"	chr20	+	43652956	43653294	43652956	43653040	43653178	43653294
14368	"ENSDARG00000019529"	"parp1"	chr20	+	43652956	43653294	43652956	43653052	43653178	43653294
14369	"ENSDARG00000019529"	"parp1"	chr20	+	43652956	43653294	43652956	43653088	43653178	43653294
14370	"ENSDARG00000086159"	"si:ch73-206d17.1"	chr23	+	26492349	26492765	26492349	26492499	26492624	26492765
14371	"ENSDARG00000086159"	"si:ch73-206d17.1"	chr23	+	26495294	26495640	26495294	26495472	26495565	26495640
14372	"ENSDARG00000098592"	"zgc:92140"	chr8	-	19466516	19467011	19466516	19466816	19466950	19467011
14373	"ENSDARG00000062748"	"pkn1b"	chr3	-	5804292	5804542	5804292	5804387	5804460	5804542
14374	"ENSDARG00000006812"	"wdr26b"	chr20	+	46713340	46713745	46713340	46713497	46713576	46713745
14375	"ENSDARG00000060081"	"crb2b"	chr8	+	2895999	2896476	2895999	2896165	2896261	2896476
14376	"ENSDARG00000045540"	"ppp6r2a"	chr4	+	20089036	20089398	20089036	20089149	20089290	20089398
14377	"ENSDARG00000045540"	"ppp6r2a"	chr4	+	20092523	20092830	20092523	20092661	20092744	20092830
14378	"ENSDARG00000101239"	"hsd17b4"	chr8	-	61990	62433	61990	62037	62385	62433
14379	"ENSDARG00000101239"	"hsd17b4"	chr8	-	62385	62595	62385	62433	62573	62595
14380	"ENSDARG00000055377"	"gnb5b"	chr18	+	39081076	39081537	39081076	39081153	39081406	39081537
14381	"ENSDARG00000055377"	"gnb5b"	chr18	+	39081076	39081537	39081076	39081153	39081473	39081537
14382	"ENSDARG00000055377"	"gnb5b"	chr18	+	39081076	39081537	39081076	39081153	39081476	39081537
14383	"ENSDARG00000055377"	"gnb5b"	chr18	+	39081076	39081537	39081076	39081153	39081517	39081537
14384	"ENSDARG00000101199"	"rbp4"	chr12	-	5116036	5116499	5116036	5116221	5116313	5116499
14385	"ENSDARG00000101199"	"rbp4"	chr12	-	5119567	5119881	5119567	5119674	5119751	5119881
14386	"ENSDARG00000101199"	"rbp4"	chr12	-	5119567	5119881	5119567	5119674	5119752	5119881
14387	"ENSDARG00000101199"	"rbp4"	chr12	-	5119751	5120070	5119751	5119888	5119967	5120070
14388	"ENSDARG00000101199"	"rbp4"	chr12	-	5119752	5120175	5119752	5119881	5119967	5120175
14389	"ENSDARG00000101199"	"rbp4"	chr12	-	5119752	5120175	5119752	5119886	5119967	5120175
14390	"ENSDARG00000101199"	"rbp4"	chr12	-	5119751	5120070	5119751	5119888	5119968	5120070
14391	"ENSDARG00000101199"	"rbp4"	chr12	-	5119968	5120339	5119968	5120070	5120159	5120339
14392	"ENSDARG00000101199"	"rbp4"	chr12	-	5119968	5120339	5119968	5120076	5120159	5120339
14393	"ENSDARG00000101199"	"rbp4"	chr12	-	5119968	5120339	5119968	5120079	5120159	5120339
14394	"ENSDARG00000101199"	"rbp4"	chr12	-	5119968	5120339	5119968	5120081	5120159	5120339
14395	"ENSDARG00000037539"	"tnnc1b"	chr23	+	20111209	20111525	20111209	20111240	20111319	20111525
14396	"ENSDARG00000037539"	"tnnc1b"	chr23	+	20111161	20111507	20111161	20111240	20111360	20111507
14397	"ENSDARG00000037539"	"tnnc1b"	chr23	+	20111953	20112266	20111953	20112051	20112129	20112266
14398	"ENSDARG00000037539"	"tnnc1b"	chr23	+	20111953	20112266	20111953	20112052	20112129	20112266
14399	"ENSDARG00000037539"	"tnnc1b"	chr23	+	20111953	20112266	20111953	20112053	20112129	20112266
14400	"ENSDARG00000054164"	"mrps17"	chr21	+	37411546	37411948	37411546	37411700	37411839	37411948
14401	"ENSDARG00000054164"	"mrps17"	chr21	+	37411546	37411948	37411546	37411700	37411842	37411948
14402	"ENSDARG00000054164"	"mrps17"	chr21	+	37411546	37411948	37411546	37411700	37411876	37411948
14403	"ENSDARG00000009046"	"nphp1"	chr17	+	22072604	22072850	22072604	22072688	22072789	22072850
14404	"ENSDARG00000078853"	"arhgef19"	chr23	-	24146111	24146565	24146111	24146272	24146366	24146565
14405	"ENSDARG00000113320"	"si:dkey-88n24.5"	chr7	+	3873992	3874488	3873992	3874055	3874427	3874488
14406	"ENSDARG00000060594"	"hadhab"	chr17	+	37231289	37231626	37231289	37231393	37231487	37231626
14407	"ENSDARG00000060594"	"hadhab"	chr17	+	37236900	37237251	37236900	37236957	37237143	37237251
14408	"ENSDARG00000079012"	"cbfa2t3"	chr7	-	55666200	55666493	55666200	55666254	55666384	55666493
14409	"ENSDARG00000079012"	"cbfa2t3"	chr7	-	55666200	55666493	55666200	55666254	55666421	55666493
14410	"ENSDARG00000079012"	"cbfa2t3"	chr7	-	55666200	55666493	55666200	55666254	55666436	55666493
14411	"ENSDARG00000061314"	"ngrn"	chr8	+	25036345	25036729	25036345	25036552	25036623	25036729
14412	"ENSDARG00000055813"	"si:dkey-225f5.5"	chr3	-	23471752	23471920	23471752	23471774	23471870	23471920
14413	"ENSDARG00000076480"	"mcf2lb"	chr9	+	29610199	29610446	29610199	29610254	29610324	29610446
14414	"ENSDARG00000076480"	"mcf2lb"	chr9	+	29610199	29610601	29610199	29610446	29610535	29610601
14415	"ENSDARG00000076480"	"mcf2lb"	chr9	+	29610535	29610925	29610535	29610601	29610850	29610925
14416	"ENSDARG00000076480"	"mcf2lb"	chr9	+	29610535	29610925	29610535	29610601	29610856	29610925
14417	"ENSDARG00000105568"	"si:ch211-194p6.10"	chr7	+	33152692	33153144	33152692	33152810	33152896	33153144
14418	"ENSDARG00000079857"	"si:ch211-189k9.2"	chr17	+	23945743	23946022	23945743	23945867	23945991	23946022
14419	"ENSDARG00000079857"	"si:ch211-189k9.2"	chr17	+	23955026	23955414	23955026	23955118	23955352	23955414
14420	"ENSDARG00000075826"	"msh4"	chr17	+	43895157	43895607	43895157	43895287	43895451	43895607
14421	"ENSDARG00000075826"	"msh4"	chr17	+	43895206	43895607	43895206	43895356	43895451	43895607
14422	"ENSDARG00000075826"	"msh4"	chr17	+	43913302	43913622	43913302	43913406	43913498	43913622
14423	"ENSDARG00000075826"	"msh4"	chr17	+	43913498	43913915	43913498	43913623	43913768	43913915
14424	"ENSDARG00000060564"	"slc25a21"	chr17	+	38230690	38230909	38230690	38230747	38230856	38230909
14425	"ENSDARG00000023648"	"idh3g"	chr23	-	25125732	25126003	25125732	25125794	25125931	25126003
14426	"ENSDARG00000023648"	"idh3g"	chr23	-	25128034	25128297	25128034	25128094	25128194	25128297
14427	"ENSDARG00000023648"	"idh3g"	chr23	-	25128194	25128409	25128194	25128297	25128387	25128409
14428	"ENSDARG00000023648"	"idh3g"	chr23	-	25133682	25133978	25133682	25133777	25133880	25133978
14429	"ENSDARG00000023648"	"idh3g"	chr23	-	25133682	25134083	25133682	25133978	25134071	25134083
14430	"ENSDARG00000023648"	"idh3g"	chr23	-	25133682	25134083	25133682	25134001	25134071	25134083
14431	"ENSDARG00000023648"	"idh3g"	chr23	-	25133682	25134083	25133682	25134020	25134071	25134083
14432	"ENSDARG00000044144"	"wapla"	chr17	+	25871303	25871655	25871303	25871474	25871618	25871655
14433	"ENSDARG00000060439"	"clcn2c"	chr15	-	46767440	46767878	46767440	46767518	46767580	46767878
14434	"ENSDARG00000097416"	"si:ch73-306e8.2"	chr17	+	20617301	20617568	20617301	20617343	20617529	20617568
14435	"ENSDARG00000097416"	"si:ch73-306e8.2"	chr17	+	20617301	20617790	20617301	20617343	20617751	20617790
14436	"ENSDARG00000097416"	"si:ch73-306e8.2"	chr17	+	20617784	20618178	20617784	20617790	20618136	20618178
14437	"ENSDARG00000097416"	"si:ch73-306e8.2"	chr17	+	20618130	20618340	20618130	20618178	20618277	20618340
14438	"ENSDARG00000097416"	"si:ch73-306e8.2"	chr17	+	20618130	20618562	20618130	20618340	20618517	20618562
14439	"ENSDARG00000015059"	"daam1a"	chr17	-	14478243	14478620	14478243	14478355	14478451	14478620
14440	"ENSDARG00000015059"	"daam1a"	chr17	-	14493032	14493376	14493032	14493059	14493268	14493376
14441	"ENSDARG00000021151"	"ptpreb"	chr17	+	29336119	29336511	29336119	29336230	29336351	29336511
14442	"ENSDARG00000021151"	"ptpreb"	chr17	+	29341037	29341419	29341037	29341160	29341267	29341419
14443	"ENSDARG00000021151"	"ptpreb"	chr17	+	29341267	29341683	29341267	29341419	29341550	29341683
14444	"ENSDARG00000016474"	"galcb"	chr17	-	18894964	18895423	18894964	18895041	18895292	18895423
14445	"ENSDARG00000016474"	"galcb"	chr17	-	18895819	18896113	18895819	18895858	18895949	18896113
14446	"ENSDARG00000063229"	"xpo1b"	chr17	+	23975026	23975373	23975026	23975146	23975214	23975373
14447	"ENSDARG00000063229"	"xpo1b"	chr17	+	23975026	23975373	23975026	23975146	23975245	23975373
14448	"ENSDARG00000063229"	"xpo1b"	chr17	+	23975214	23975618	23975214	23975373	23975459	23975618
14449	"ENSDARG00000063229"	"xpo1b"	chr17	+	23975214	23975618	23975214	23975374	23975459	23975618
14450	"ENSDARG00000063229"	"xpo1b"	chr17	+	23975456	23975894	23975456	23975618	23975696	23975894
14451	"ENSDARG00000063229"	"xpo1b"	chr17	+	23975835	23976113	23975835	23975894	23975974	23976113
14452	"ENSDARG00000063229"	"xpo1b"	chr17	+	23975835	23976249	23975835	23976113	23976218	23976249
14453	"ENSDARG00000063229"	"xpo1b"	chr17	+	23976266	23976637	23976266	23976400	23976567	23976637
14454	"ENSDARG00000063229"	"xpo1b"	chr17	+	23976924	23977206	23976924	23977081	23977171	23977206
14455	"ENSDARG00000063229"	"xpo1b"	chr17	+	23977171	23977506	23977171	23977206	23977342	23977506
14456	"ENSDARG00000101886"	"pdxdc1"	chr3	+	36624553	36624745	36624553	36624562	36624660	36624745
14457	"ENSDARG00000101886"	"pdxdc1"	chr3	+	36628396	36628716	36628396	36628549	36628665	36628716
14458	"ENSDARG00000101886"	"pdxdc1"	chr3	+	36636806	36637085	36636806	36636877	36636963	36637085
14459	"ENSDARG00000101886"	"pdxdc1"	chr3	+	36639147	36639497	36639147	36639294	36639375	36639497
